alpha,noise_level,slowing_strength,seed,warning,lead_time,verdict
0.8,0.35,0.0005,97,820,-20,MISS
0.8,0.35,0.0005,98,800,0,MISS
0.8,0.35,0.0005,99,820,-20,MISS
0.8,0.35,0.0005,100,820,-20,MISS
0.8,0.35,0.001,1,740,60,EARLY_WARNING
0.8,0.35,0.001,2,680,120,EARLY_WARNING
0.8,0.35,0.001,3,760,40,EARLY_WARNING
0.8,0.35,0.001,4,700,100,EARLY_WARNING
0.8,0.35,0.001,5,740,60,EARLY_WARNING
0.8,0.35,0.001,6,700,100,EARLY_WARNING
0.8,0.35,0.001,7,740,60,EARLY_WARNING
0.8,0.35,0.001,8,760,40,EARLY_WARNING
0.8,0.35,0.001,9,700,100,EARLY_WARNING
0.8,0.35,0.001,10,780,20,EARLY_WARNING
0.8,0.35,0.001,11,680,120,EARLY_WARNING
0.8,0.35,0.001,12,720,80,EARLY_WARNING
0.8,0.35,0.001,13,740,60,EARLY_WARNING
0.8,0.35,0.001,14,680,120,EARLY_WARNING
0.8,0.35,0.001,15,740,60,EARLY_WARNING
0.8,0.35,0.001,16,740,60,EARLY_WARNING
0.8,0.35,0.001,17,740,60,EARLY_WARNING
0.8,0.35,0.001,18,760,40,EARLY_WARNING
0.8,0.35,0.001,19,760,40,EARLY_WARNING
0.8,0.35,0.001,20,720,80,EARLY_WARNING
0.8,0.35,0.001,21,700,100,EARLY_WARNING
0.8,0.35,0.001,22,740,60,EARLY_WARNING
0.8,0.35,0.001,23,700,100,EARLY_WARNING
0.8,0.35,0.001,24,740,60,EARLY_WARNING
0.8,0.35,0.001,25,660,140,EARLY_WARNING
0.8,0.35,0.001,26,740,60,EARLY_WARNING
0.8,0.35,0.001,27,680,120,EARLY_WARNING
0.8,0.35,0.001,28,740,60,EARLY_WARNING
0.8,0.35,0.001,29,760,40,EARLY_WARNING
0.8,0.35,0.001,30,700,100,EARLY_WARNING
0.8,0.35,0.001,31,720,80,EARLY_WARNING
0.8,0.35,0.001,32,720,80,EARLY_WARNING
0.8,0.35,0.001,33,740,60,EARLY_WARNING
0.8,0.35,0.001,34,720,80,EARLY_WARNING
0.8,0.35,0.001,35,720,80,EARLY_WARNING
0.8,0.35,0.001,36,680,120,EARLY_WARNING
0.8,0.35,0.001,37,760,40,EARLY_WARNING
0.8,0.35,0.001,38,700,100,EARLY_WARNING
0.8,0.35,0.001,39,720,80,EARLY_WARNING
0.8,0.35,0.001,40,740,60,EARLY_WARNING
0.8,0.35,0.001,41,720,80,EARLY_WARNING
0.8,0.35,0.001,42,760,40,EARLY_WARNING
0.8,0.35,0.001,43,720,80,EARLY_WARNING
0.8,0.35,0.001,44,740,60,EARLY_WARNING
0.8,0.35,0.001,45,740,60,EARLY_WARNING
0.8,0.35,0.001,46,740,60,EARLY_WARNING
0.8,0.35,0.001,47,740,60,EARLY_WARNING
0.8,0.35,0.001,48,740,60,EARLY_WARNING
0.8,0.35,0.001,49,700,100,EARLY_WARNING
0.8,0.35,0.001,50,760,40,EARLY_WARNING
0.8,0.35,0.001,51,740,60,EARLY_WARNING
0.8,0.35,0.001,52,720,80,EARLY_WARNING
0.8,0.35,0.001,53,760,40,EARLY_WARNING
0.8,0.35,0.001,54,720,80,EARLY_WARNING
0.8,0.35,0.001,55,720,80,EARLY_WARNING
0.8,0.35,0.001,56,700,100,EARLY_WARNING
0.8,0.35,0.001,57,720,80,EARLY_WARNING
0.8,0.35,0.001,58,740,60,EARLY_WARNING
0.8,0.35,0.001,59,760,40,EARLY_WARNING
0.8,0.35,0.001,60,740,60,EARLY_WARNING
0.8,0.35,0.001,61,700,100,EARLY_WARNING
0.8,0.35,0.001,62,720,80,EARLY_WARNING
0.8,0.35,0.001,63,740,60,EARLY_WARNING
0.8,0.35,0.001,64,720,80,EARLY_WARNING
0.8,0.35,0.001,65,720,80,EARLY_WARNING
0.8,0.35,0.001,66,740,60,EARLY_WARNING
0.8,0.35,0.001,67,720,80,EARLY_WARNING
0.8,0.35,0.001,68,740,60,EARLY_WARNING
0.8,0.35,0.001,69,700,100,EARLY_WARNING
0.8,0.35,0.001,70,720,80,EARLY_WARNING
0.8,0.35,0.001,71,740,60,EARLY_WARNING
0.8,0.35,0.001,72,740,60,EARLY_WARNING
0.8,0.35,0.001,73,720,80,EARLY_WARNING
0.8,0.35,0.001,74,700,100,EARLY_WARNING
0.8,0.35,0.001,75,740,60,EARLY_WARNING
0.8,0.35,0.001,76,740,60,EARLY_WARNING
0.8,0.35,0.001,77,780,20,EARLY_WARNING
0.8,0.35,0.001,78,740,60,EARLY_WARNING
0.8,0.35,0.001,79,720,80,EARLY_WARNING
0.8,0.35,0.001,80,720,80,EARLY_WARNING
0.8,0.35,0.001,81,740,60,EARLY_WARNING
0.8,0.35,0.001,82,720,80,EARLY_WARNING
0.8,0.35,0.001,83,760,40,EARLY_WARNING
0.8,0.35,0.001,84,740,60,EARLY_WARNING
0.8,0.35,0.001,85,700,100,EARLY_WARNING
0.8,0.35,0.001,86,680,120,EARLY_WARNING
0.8,0.35,0.001,87,700,100,EARLY_WARNING
0.8,0.35,0.001,88,680,120,EARLY_WARNING
0.8,0.35,0.001,89,720,80,EARLY_WARNING
0.8,0.35,0.001,90,760,40,EARLY_WARNING
0.8,0.35,0.001,91,680,120,EARLY_WARNING
0.8,0.35,0.001,92,740,60,EARLY_WARNING
0.8,0.35,0.001,93,760,40,EARLY_WARNING
0.8,0.35,0.001,94,720,80,EARLY_WARNING
0.8,0.35,0.001,95,700,100,EARLY_WARNING
0.8,0.35,0.001,96,720,80,EARLY_WARNING
0.8,0.35,0.001,97,760,40,EARLY_WARNING
0.8,0.35,0.001,98,700,100,EARLY_WARNING
0.8,0.35,0.001,99,760,40,EARLY_WARNING
0.8,0.35,0.001,100,740,60,EARLY_WARNING
0.8,0.35,0.0015,1,600,200,EARLY_WARNING
0.8,0.35,0.0015,2,620,180,EARLY_WARNING
0.8,0.35,0.0015,3,580,220,EARLY_WARNING
0.8,0.35,0.0015,4,620,180,EARLY_WARNING
0.8,0.35,0.0015,5,620,180,EARLY_WARNING
0.8,0.35,0.0015,6,600,200,EARLY_WARNING
0.8,0.35,0.0015,7,620,180,EARLY_WARNING
0.8,0.35,0.0015,8,640,160,EARLY_WARNING
0.8,0.35,0.0015,9,600,200,EARLY_WARNING
0.8,0.35,0.0015,10,620,180,EARLY_WARNING
0.8,0.35,0.0015,11,600,200,EARLY_WARNING
0.8,0.35,0.0015,12,600,200,EARLY_WARNING
0.8,0.35,0.0015,13,580,220,EARLY_WARNING
0.8,0.35,0.0015,14,660,140,EARLY_WARNING
0.8,0.35,0.0015,15,580,220,EARLY_WARNING
0.8,0.35,0.0015,16,620,180,EARLY_WARNING
0.8,0.35,0.0015,17,600,200,EARLY_WARNING
0.8,0.35,0.0015,18,640,160,EARLY_WARNING
0.8,0.35,0.0015,19,600,200,EARLY_WARNING
0.8,0.35,0.0015,20,600,200,EARLY_WARNING
0.8,0.35,0.0015,21,600,200,EARLY_WARNING
0.8,0.35,0.0015,22,620,180,EARLY_WARNING
0.8,0.35,0.0015,23,620,180,EARLY_WARNING
0.8,0.35,0.0015,24,600,200,EARLY_WARNING
0.8,0.35,0.0015,25,600,200,EARLY_WARNING
0.8,0.35,0.0015,26,620,180,EARLY_WARNING
0.8,0.35,0.0015,27,600,200,EARLY_WARNING
0.8,0.35,0.0015,28,600,200,EARLY_WARNING
0.8,0.35,0.0015,29,600,200,EARLY_WARNING
0.8,0.35,0.0015,30,620,180,EARLY_WARNING
0.8,0.35,0.0015,31,600,200,EARLY_WARNING
0.8,0.35,0.0015,32,600,200,EARLY_WARNING
0.8,0.35,0.0015,33,620,180,EARLY_WARNING
0.8,0.35,0.0015,34,600,200,EARLY_WARNING
0.8,0.35,0.0015,35,600,200,EARLY_WARNING
0.8,0.35,0.0015,36,620,180,EARLY_WARNING
0.8,0.35,0.0015,37,580,220,EARLY_WARNING
0.8,0.35,0.0015,38,580,220,EARLY_WARNING
0.8,0.35,0.0015,39,540,260,EARLY_WARNING
0.8,0.35,0.0015,40,620,180,EARLY_WARNING
0.8,0.35,0.0015,41,620,180,EARLY_WARNING
0.8,0.35,0.0015,42,620,180,EARLY_WARNING
0.8,0.35,0.0015,43,620,180,EARLY_WARNING
0.8,0.35,0.0015,44,580,220,EARLY_WARNING
0.8,0.35,0.0015,45,600,200,EARLY_WARNING
0.8,0.35,0.0015,46,600,200,EARLY_WARNING
0.8,0.35,0.0015,47,620,180,EARLY_WARNING
0.8,0.35,0.0015,48,580,220,EARLY_WARNING
0.8,0.35,0.0015,49,620,180,EARLY_WARNING
0.8,0.35,0.0015,50,560,240,EARLY_WARNING
0.8,0.35,0.0015,51,620,180,EARLY_WARNING
0.8,0.35,0.0015,52,580,220,EARLY_WARNING
0.8,0.35,0.0015,53,620,180,EARLY_WARNING
0.8,0.35,0.0015,54,560,240,EARLY_WARNING
0.8,0.35,0.0015,55,600,200,EARLY_WARNING
0.8,0.35,0.0015,56,620,180,EARLY_WARNING
0.8,0.35,0.0015,57,620,180,EARLY_WARNING
0.8,0.35,0.0015,58,600,200,EARLY_WARNING
0.8,0.35,0.0015,59,620,180,EARLY_WARNING
0.8,0.35,0.0015,60,640,160,EARLY_WARNING
0.8,0.35,0.0015,61,660,140,EARLY_WARNING
0.8,0.35,0.0015,62,580,220,EARLY_WARNING
0.8,0.35,0.0015,63,620,180,EARLY_WARNING
0.8,0.35,0.0015,64,620,180,EARLY_WARNING
0.8,0.35,0.0015,65,600,200,EARLY_WARNING
0.8,0.35,0.0015,66,600,200,EARLY_WARNING
0.8,0.35,0.0015,67,580,220,EARLY_WARNING
0.8,0.35,0.0015,68,600,200,EARLY_WARNING
0.8,0.35,0.0015,69,620,180,EARLY_WARNING
0.8,0.35,0.0015,70,600,200,EARLY_WARNING
0.8,0.35,0.0015,71,560,240,EARLY_WARNING
0.8,0.35,0.0015,72,580,220,EARLY_WARNING
0.8,0.35,0.0015,73,540,260,EARLY_WARNING
0.8,0.35,0.0015,74,600,200,EARLY_WARNING
0.8,0.35,0.0015,75,620,180,EARLY_WARNING
0.8,0.35,0.0015,76,620,180,EARLY_WARNING
0.8,0.35,0.0015,77,580,220,EARLY_WARNING
0.8,0.35,0.0015,78,620,180,EARLY_WARNING
0.8,0.35,0.0015,79,620,180,EARLY_WARNING
0.8,0.35,0.0015,80,600,200,EARLY_WARNING
0.8,0.35,0.0015,81,620,180,EARLY_WARNING
0.8,0.35,0.0015,82,600,200,EARLY_WARNING
0.8,0.35,0.0015,83,600,200,EARLY_WARNING
0.8,0.35,0.0015,84,640,160,EARLY_WARNING
0.8,0.35,0.0015,85,580,220,EARLY_WARNING
0.8,0.35,0.0015,86,620,180,EARLY_WARNING
0.8,0.35,0.0015,87,600,200,EARLY_WARNING
0.8,0.35,0.0015,88,600,200,EARLY_WARNING
0.8,0.35,0.0015,89,640,160,EARLY_WARNING
0.8,0.35,0.0015,90,620,180,EARLY_WARNING
0.8,0.35,0.0015,91,600,200,EARLY_WARNING
0.8,0.35,0.0015,92,600,200,EARLY_WARNING
0.8,0.35,0.0015,93,620,180,EARLY_WARNING
0.8,0.35,0.0015,94,600,200,EARLY_WARNING
0.8,0.35,0.0015,95,640,160,EARLY_WARNING
0.8,0.35,0.0015,96,620,180,EARLY_WARNING
0.8,0.35,0.0015,97,620,180,EARLY_WARNING
0.8,0.35,0.0015,98,600,200,EARLY_WARNING
0.8,0.35,0.0015,99,620,180,EARLY_WARNING
0.8,0.35,0.0015,100,580,220,EARLY_WARNING
0.8,0.35,0.002,1,540,260,EARLY_WARNING
0.8,0.35,0.002,2,540,260,EARLY_WARNING
0.8,0.35,0.002,3,540,260,EARLY_WARNING
0.8,0.35,0.002,4,540,260,EARLY_WARNING
0.8,0.35,0.002,5,540,260,EARLY_WARNING
0.8,0.35,0.002,6,540,260,EARLY_WARNING
0.8,0.35,0.002,7,560,240,EARLY_WARNING
0.8,0.35,0.002,8,540,260,EARLY_WARNING
0.8,0.35,0.002,9,540,260,EARLY_WARNING
0.8,0.35,0.002,10,540,260,EARLY_WARNING
0.8,0.35,0.002,11,540,260,EARLY_WARNING
0.8,0.35,0.002,12,540,260,EARLY_WARNING
0.8,0.35,0.002,13,540,260,EARLY_WARNING
0.8,0.35,0.002,14,520,280,EARLY_WARNING
0.8,0.35,0.002,15,560,240,EARLY_WARNING
0.8,0.35,0.002,16,560,240,EARLY_WARNING
0.8,0.35,0.002,17,540,260,EARLY_WARNING
0.8,0.35,0.002,18,540,260,EARLY_WARNING
0.8,0.35,0.002,19,580,220,EARLY_WARNING
0.8,0.35,0.002,20,560,240,EARLY_WARNING
0.8,0.35,0.002,21,520,280,EARLY_WARNING
0.8,0.35,0.002,22,560,240,EARLY_WARNING
0.8,0.35,0.002,23,540,260,EARLY_WARNING
0.8,0.35,0.002,24,540,260,EARLY_WARNING
0.8,0.35,0.002,25,520,280,EARLY_WARNING
0.8,0.35,0.002,26,520,280,EARLY_WARNING
0.8,0.35,0.002,27,560,240,EARLY_WARNING
0.8,0.35,0.002,28,540,260,EARLY_WARNING
0.8,0.35,0.002,29,540,260,EARLY_WARNING
0.8,0.35,0.002,30,540,260,EARLY_WARNING
0.8,0.35,0.002,31,540,260,EARLY_WARNING
0.8,0.35,0.002,32,560,240,EARLY_WARNING
0.8,0.35,0.002,33,560,240,EARLY_WARNING
0.8,0.35,0.002,34,540,260,EARLY_WARNING
0.8,0.35,0.002,35,560,240,EARLY_WARNING
0.8,0.35,0.002,36,540,260,EARLY_WARNING
0.8,0.35,0.002,37,540,260,EARLY_WARNING
0.8,0.35,0.002,38,540,260,EARLY_WARNING
0.8,0.35,0.002,39,540,260,EARLY_WARNING
0.8,0.35,0.002,40,540,260,EARLY_WARNING
0.8,0.35,0.002,41,540,260,EARLY_WARNING
0.8,0.35,0.002,42,560,240,EARLY_WARNING
0.8,0.35,0.002,43,560,240,EARLY_WARNING
0.8,0.35,0.002,44,540,260,EARLY_WARNING
0.8,0.35,0.002,45,560,240,EARLY_WARNING
0.8,0.35,0.002,46,540,260,EARLY_WARNING
0.8,0.35,0.002,47,580,220,EARLY_WARNING
0.8,0.35,0.002,48,520,280,EARLY_WARNING
0.8,0.35,0.002,49,540,260,EARLY_WARNING
0.8,0.35,0.002,50,520,280,EARLY_WARNING
0.8,0.35,0.002,51,520,280,EARLY_WARNING
0.8,0.35,0.002,52,540,260,EARLY_WARNING
0.8,0.35,0.002,53,540,260,EARLY_WARNING
0.8,0.35,0.002,54,520,280,EARLY_WARNING
0.8,0.35,0.002,55,540,260,EARLY_WARNING
0.8,0.35,0.002,56,520,280,EARLY_WARNING
0.8,0.35,0.002,57,560,240,EARLY_WARNING
0.8,0.35,0.002,58,580,220,EARLY_WARNING
0.8,0.35,0.002,59,580,220,EARLY_WARNING
0.8,0.35,0.002,60,520,280,EARLY_WARNING
0.8,0.35,0.002,61,520,280,EARLY_WARNING
0.8,0.35,0.002,62,540,260,EARLY_WARNING
0.8,0.35,0.002,63,540,260,EARLY_WARNING
0.8,0.35,0.002,64,540,260,EARLY_WARNING
0.8,0.35,0.002,65,540,260,EARLY_WARNING
0.8,0.35,0.002,66,540,260,EARLY_WARNING
0.8,0.35,0.002,67,540,260,EARLY_WARNING
0.8,0.35,0.002,68,540,260,EARLY_WARNING
0.8,0.35,0.002,69,540,260,EARLY_WARNING
0.8,0.35,0.002,70,520,280,EARLY_WARNING
0.8,0.35,0.002,71,560,240,EARLY_WARNING
0.8,0.35,0.002,72,560,240,EARLY_WARNING
0.8,0.35,0.002,73,540,260,EARLY_WARNING
0.8,0.35,0.002,74,520,280,EARLY_WARNING
0.8,0.35,0.002,75,540,260,EARLY_WARNING
0.8,0.35,0.002,76,540,260,EARLY_WARNING
0.8,0.35,0.002,77,560,240,EARLY_WARNING
0.8,0.35,0.002,78,520,280,EARLY_WARNING
0.8,0.35,0.002,79,560,240,EARLY_WARNING
0.8,0.35,0.002,80,540,260,EARLY_WARNING
0.8,0.35,0.002,81,580,220,EARLY_WARNING
0.8,0.35,0.002,82,540,260,EARLY_WARNING
0.8,0.35,0.002,83,520,280,EARLY_WARNING
0.8,0.35,0.002,84,540,260,EARLY_WARNING
0.8,0.35,0.002,85,520,280,EARLY_WARNING
0.8,0.35,0.002,86,540,260,EARLY_WARNING
0.8,0.35,0.002,87,540,260,EARLY_WARNING
0.8,0.35,0.002,88,560,240,EARLY_WARNING
0.8,0.35,0.002,89,540,260,EARLY_WARNING
0.8,0.35,0.002,90,520,280,EARLY_WARNING
0.8,0.35,0.002,91,560,240,EARLY_WARNING
0.8,0.35,0.002,92,540,260,EARLY_WARNING
0.8,0.35,0.002,93,540,260,EARLY_WARNING
0.8,0.35,0.002,94,520,280,EARLY_WARNING
0.8,0.35,0.002,95,560,240,EARLY_WARNING
0.8,0.35,0.002,96,520,280,EARLY_WARNING
0.8,0.35,0.002,97,560,240,EARLY_WARNING
0.8,0.35,0.002,98,540,260,EARLY_WARNING
0.8,0.35,0.002,99,540,260,EARLY_WARNING
0.8,0.35,0.002,100,520,280,EARLY_WARNING
0.85,0.05,0.0005,1,800,0,MISS
0.85,0.05,0.0005,2,820,-20,MISS
0.85,0.05,0.0005,3,800,0,MISS
0.85,0.05,0.0005,4,800,0,MISS
0.85,0.05,0.0005,5,800,0,MISS
0.85,0.05,0.0005,6,800,0,MISS
0.85,0.05,0.0005,7,800,0,MISS
0.85,0.05,0.0005,8,800,0,MISS
0.85,0.05,0.0005,9,800,0,MISS
0.85,0.05,0.0005,10,800,0,MISS
0.85,0.05,0.0005,11,820,-20,MISS
0.85,0.05,0.0005,12,800,0,MISS
0.85,0.05,0.0005,13,800,0,MISS
0.85,0.05,0.0005,14,800,0,MISS
0.85,0.05,0.0005,15,800,0,MISS
0.85,0.05,0.0005,16,800,0,MISS
0.85,0.05,0.0005,17,800,0,MISS
0.85,0.05,0.0005,18,800,0,MISS
0.85,0.05,0.0005,19,800,0,MISS
0.85,0.05,0.0005,20,800,0,MISS
0.85,0.05,0.0005,21,800,0,MISS
0.85,0.05,0.0005,22,800,0,MISS
0.85,0.05,0.0005,23,800,0,MISS
0.85,0.05,0.0005,24,800,0,MISS
0.85,0.05,0.0005,25,800,0,MISS
0.85,0.05,0.0005,26,800,0,MISS
0.85,0.05,0.0005,27,800,0,MISS
0.85,0.05,0.0005,28,800,0,MISS
0.85,0.05,0.0005,29,800,0,MISS
0.85,0.05,0.0005,30,800,0,MISS
0.85,0.05,0.0005,31,800,0,MISS
0.85,0.05,0.0005,32,800,0,MISS
0.85,0.05,0.0005,33,800,0,MISS
0.85,0.05,0.0005,34,800,0,MISS
0.85,0.05,0.0005,35,800,0,MISS
0.85,0.05,0.0005,36,800,0,MISS
0.85,0.05,0.0005,37,800,0,MISS
0.85,0.05,0.0005,38,800,0,MISS
0.85,0.05,0.0005,39,800,0,MISS
0.85,0.05,0.0005,40,800,0,MISS
0.85,0.05,0.0005,41,800,0,MISS
0.85,0.05,0.0005,42,800,0,MISS
0.85,0.05,0.0005,43,800,0,MISS
0.85,0.05,0.0005,44,800,0,MISS
0.85,0.05,0.0005,45,800,0,MISS
0.85,0.05,0.0005,46,800,0,MISS
0.85,0.05,0.0005,47,800,0,MISS
0.85,0.05,0.0005,48,800,0,MISS
0.85,0.05,0.0005,49,800,0,MISS
0.85,0.05,0.0005,50,800,0,MISS
0.85,0.05,0.0005,51,800,0,MISS
0.85,0.05,0.0005,52,800,0,MISS
0.85,0.05,0.0005,53,800,0,MISS
0.85,0.05,0.0005,54,820,-20,MISS
0.85,0.05,0.0005,55,800,0,MISS
0.85,0.05,0.0005,56,800,0,MISS
0.85,0.05,0.0005,57,800,0,MISS
0.85,0.05,0.0005,58,800,0,MISS
0.85,0.05,0.0005,59,800,0,MISS
0.85,0.05,0.0005,60,800,0,MISS
0.85,0.05,0.0005,61,800,0,MISS
0.85,0.05,0.0005,62,800,0,MISS
0.85,0.05,0.0005,63,800,0,MISS
0.85,0.05,0.0005,64,800,0,MISS
0.85,0.05,0.0005,65,800,0,MISS
0.85,0.05,0.0005,66,800,0,MISS
0.85,0.05,0.0005,67,800,0,MISS
0.85,0.05,0.0005,68,800,0,MISS
0.85,0.05,0.0005,69,800,0,MISS
0.85,0.05,0.0005,70,800,0,MISS
0.85,0.05,0.0005,71,800,0,MISS
0.85,0.05,0.0005,72,800,0,MISS
0.85,0.05,0.0005,73,800,0,MISS
0.85,0.05,0.0005,74,800,0,MISS
0.85,0.05,0.0005,75,800,0,MISS
0.85,0.05,0.0005,76,800,0,MISS
0.85,0.05,0.0005,77,800,0,MISS
0.85,0.05,0.0005,78,800,0,MISS
0.85,0.05,0.0005,79,800,0,MISS
0.85,0.05,0.0005,80,800,0,MISS
0.85,0.05,0.0005,81,800,0,MISS
0.85,0.05,0.0005,82,800,0,MISS
0.85,0.05,0.0005,83,800,0,MISS
0.85,0.05,0.0005,84,800,0,MISS
0.85,0.05,0.0005,85,800,0,MISS
0.85,0.05,0.0005,86,800,0,MISS
0.85,0.05,0.0005,87,800,0,MISS
0.85,0.05,0.0005,88,800,0,MISS
0.85,0.05,0.0005,89,800,0,MISS
0.85,0.05,0.0005,90,800,0,MISS
0.85,0.05,0.0005,91,800,0,MISS
0.85,0.05,0.0005,92,800,0,MISS
0.85,0.05,0.0005,93,800,0,MISS
0.85,0.05,0.0005,94,800,0,MISS
0.85,0.05,0.0005,95,800,0,MISS
0.85,0.05,0.0005,96,800,0,MISS
0.85,0.05,0.0005,97,800,0,MISS
0.85,0.05,0.0005,98,800,0,MISS
0.85,0.05,0.0005,99,800,0,MISS
0.85,0.05,0.0005,100,800,0,MISS
0.85,0.05,0.001,1,700,100,EARLY_WARNING
0.85,0.05,0.001,2,660,140,EARLY_WARNING
0.85,0.05,0.001,3,680,120,EARLY_WARNING
0.85,0.05,0.001,4,700,100,EARLY_WARNING
0.85,0.05,0.001,5,640,160,EARLY_WARNING
0.85,0.05,0.001,6,660,140,EARLY_WARNING
0.85,0.05,0.001,7,660,140,EARLY_WARNING
0.85,0.05,0.001,8,680,120,EARLY_WARNING
0.85,0.05,0.001,9,660,140,EARLY_WARNING
0.85,0.05,0.001,10,640,160,EARLY_WARNING
0.85,0.05,0.001,11,660,140,EARLY_WARNING
0.85,0.05,0.001,12,660,140,EARLY_WARNING
0.85,0.05,0.001,13,640,160,EARLY_WARNING
0.85,0.05,0.001,14,680,120,EARLY_WARNING
0.85,0.05,0.001,15,640,160,EARLY_WARNING
0.85,0.05,0.001,16,640,160,EARLY_WARNING
0.85,0.05,0.001,17,660,140,EARLY_WARNING
0.85,0.05,0.001,18,660,140,EARLY_WARNING
0.85,0.05,0.001,19,660,140,EARLY_WARNING
0.85,0.05,0.001,20,640,160,EARLY_WARNING
0.85,0.05,0.001,21,660,140,EARLY_WARNING
0.85,0.05,0.001,22,660,140,EARLY_WARNING
0.85,0.05,0.001,23,700,100,EARLY_WARNING
0.85,0.05,0.001,24,640,160,EARLY_WARNING
0.85,0.05,0.001,25,660,140,EARLY_WARNING
0.85,0.05,0.001,26,680,120,EARLY_WARNING
0.85,0.05,0.001,27,660,140,EARLY_WARNING
0.85,0.05,0.001,28,660,140,EARLY_WARNING
0.85,0.05,0.001,29,680,120,EARLY_WARNING
0.85,0.05,0.001,30,680,120,EARLY_WARNING
0.85,0.05,0.001,31,680,120,EARLY_WARNING
0.85,0.05,0.001,32,700,100,EARLY_WARNING
0.85,0.05,0.001,33,720,80,EARLY_WARNING
0.85,0.05,0.001,34,680,120,EARLY_WARNING
0.85,0.05,0.001,35,660,140,EARLY_WARNING
0.85,0.05,0.001,36,640,160,EARLY_WARNING
0.85,0.05,0.001,37,640,160,EARLY_WARNING
0.85,0.05,0.001,38,660,140,EARLY_WARNING
0.85,0.05,0.001,39,660,140,EARLY_WARNING
0.85,0.05,0.001,40,660,140,EARLY_WARNING
0.85,0.05,0.001,41,640,160,EARLY_WARNING
0.85,0.05,0.001,42,660,140,EARLY_WARNING
0.85,0.05,0.001,43,660,140,EARLY_WARNING
0.85,0.05,0.001,44,640,160,EARLY_WARNING
0.85,0.05,0.001,45,680,120,EARLY_WARNING
0.85,0.05,0.001,46,660,140,EARLY_WARNING
0.85,0.05,0.001,47,660,140,EARLY_WARNING
0.85,0.05,0.001,48,660,140,EARLY_WARNING
0.85,0.05,0.001,49,680,120,EARLY_WARNING
0.85,0.05,0.001,50,680,120,EARLY_WARNING
0.85,0.05,0.001,51,660,140,EARLY_WARNING
0.85,0.05,0.001,52,660,140,EARLY_WARNING
0.85,0.05,0.001,53,700,100,EARLY_WARNING
0.85,0.05,0.001,54,680,120,EARLY_WARNING
0.85,0.05,0.001,55,660,140,EARLY_WARNING
0.85,0.05,0.001,56,680,120,EARLY_WARNING
0.85,0.05,0.001,57,660,140,EARLY_WARNING
0.85,0.05,0.001,58,640,160,EARLY_WARNING
0.85,0.05,0.001,59,660,140,EARLY_WARNING
0.85,0.05,0.001,60,660,140,EARLY_WARNING
0.85,0.05,0.001,61,660,140,EARLY_WARNING
0.85,0.05,0.001,62,640,160,EARLY_WARNING
0.85,0.05,0.001,63,700,100,EARLY_WARNING
0.85,0.05,0.001,64,680,120,EARLY_WARNING
0.85,0.05,0.001,65,660,140,EARLY_WARNING
0.85,0.05,0.001,66,660,140,EARLY_WARNING
0.85,0.05,0.001,67,660,140,EARLY_WARNING
0.85,0.05,0.001,68,680,120,EARLY_WARNING
0.85,0.05,0.001,69,680,120,EARLY_WARNING
0.85,0.05,0.001,70,680,120,EARLY_WARNING
0.85,0.05,0.001,71,720,80,EARLY_WARNING
0.85,0.05,0.001,72,640,160,EARLY_WARNING
0.85,0.05,0.001,73,680,120,EARLY_WARNING
0.85,0.05,0.001,74,660,140,EARLY_WARNING
0.85,0.05,0.001,75,640,160,EARLY_WARNING
0.85,0.05,0.001,76,660,140,EARLY_WARNING
0.85,0.05,0.001,77,640,160,EARLY_WARNING
0.85,0.05,0.001,78,680,120,EARLY_WARNING
0.85,0.05,0.001,79,700,100,EARLY_WARNING
0.85,0.05,0.001,80,660,140,EARLY_WARNING
0.85,0.05,0.001,81,660,140,EARLY_WARNING
0.85,0.05,0.001,82,660,140,EARLY_WARNING
0.85,0.05,0.001,83,680,120,EARLY_WARNING
0.85,0.05,0.001,84,660,140,EARLY_WARNING
0.85,0.05,0.001,85,660,140,EARLY_WARNING
0.85,0.05,0.001,86,680,120,EARLY_WARNING
0.85,0.05,0.001,87,640,160,EARLY_WARNING
0.85,0.05,0.001,88,660,140,EARLY_WARNING
0.85,0.05,0.001,89,660,140,EARLY_WARNING
0.85,0.05,0.001,90,660,140,EARLY_WARNING
0.85,0.05,0.001,91,660,140,EARLY_WARNING
0.85,0.05,0.001,92,660,140,EARLY_WARNING
0.85,0.05,0.001,93,660,140,EARLY_WARNING
0.85,0.05,0.001,94,700,100,EARLY_WARNING
0.85,0.05,0.001,95,660,140,EARLY_WARNING
0.85,0.05,0.001,96,660,140,EARLY_WARNING
0.85,0.05,0.001,97,660,140,EARLY_WARNING
0.85,0.05,0.001,98,660,140,EARLY_WARNING
0.85,0.05,0.001,99,700,100,EARLY_WARNING
0.85,0.05,0.001,100,640,160,EARLY_WARNING
0.85,0.05,0.0015,1,560,240,EARLY_WARNING
0.85,0.05,0.0015,2,560,240,EARLY_WARNING
0.85,0.05,0.0015,3,560,240,EARLY_WARNING
0.85,0.05,0.0015,4,560,240,EARLY_WARNING
0.85,0.05,0.0015,5,580,220,EARLY_WARNING
0.85,0.05,0.0015,6,560,240,EARLY_WARNING
0.85,0.05,0.0015,7,560,240,EARLY_WARNING
0.85,0.05,0.0015,8,560,240,EARLY_WARNING
0.85,0.05,0.0015,9,560,240,EARLY_WARNING
