seed,probe_index,true_recovery_time,ac_risk,rl_risk,mean_risk,ac_rl_equal,ac_rl_fitted
5,420,3.555585707820449,0.782920082092672,0.2900865914188133,0.389638507027915,0.5365033367557427,0.36934012516249265
5,470,4.886657343860002,0.6414149866696927,0.18379696452128957,0.4208491989590322,0.4126059755954911,0.2573874287376412
6,120,1.0743511113676965,0.3555844941175784,0.08818401398759956,0.26203591264047793,0.221884254052589,0.13118521698230798
6,170,1.2675745837390786,0.40939090752876084,0.10069633375031739,0.18848089137148719,0.2550436206395391,0.1503381220670753
6,220,1.5044948573296935,0.5271670672218239,0.13509172960042948,0.29815176322660575,0.3311293984111267,0.19814214437186595
6,270,1.804454873038303,0.6166782561255894,0.17140667367634121,0.35411694199188937,0.3940424649009653,0.2430116823710452
6,320,2.199273117867479,0.5416885754392654,0.1402398610083342,0.30565938329915654,0.3409642182237998,0.2047976271455455
6,370,2.745624788447456,0.5700886770611624,0.1510657637220495,0.3042832726082298,0.36057722039160595,0.21844967173586766
6,420,3.555585707820449,0.5967644129425452,0.16227631829122058,0.31070923278407925,0.3795203656168829,0.2321472128677896
6,470,4.886657343860002,0.759332612776954,0.26644259017028726,0.4771097306967773,0.5128876014736206,0.34570521492650774
7,120,1.0743511113676965,0.2759822214758727,0.07207628858522797,0.16755161158619117,0.17402925503055033,0.1048668071654262
7,170,1.2675745837390786,0.26388544475178677,0.06982069111056877,0.16788562036552862,0.16685306793117777,0.1010286300843048
7,220,1.5044948573296935,0.4034148234463597,0.09922703057415228,0.2808674778322568,0.251320927010256,0.1481440744906476
7,270,1.804454873038303,0.5979956024054973,0.16282087056775496,0.33626423927646293,0.38040823648662614,0.23280218463580177
7,320,2.199273117867479,0.5920847445911728,0.16022931899749815,0.36090622660425414,0.37615703179433546,0.2296768488272617
7,370,2.745624788447456,0.5500678551423119,0.14332527691768493,0.29006549059480824,0.34669656602999843,0.20873435981957972
7,420,3.555585707820449,0.5918579934400248,0.1601310387342334,0.26940344052481213,0.3759945160871291,0.22955790890502364
7,470,4.886657343860002,0.6916072915899443,0.2133392580639425,0.3787256893569407,0.4524732748269434,0.29025049167704137
8,120,1.0743511113676965,0.2895232495283051,0.07465362532256958,0.19262861881947066,0.18208843742543734,0.10920723690687303
8,170,1.2675745837390786,0.2694109506914091,0.07084574537343857,0.15596275578276952,0.17012834803242383,0.10277741093145687
8,220,1.5044948573296935,0.4647345430184001,0.11543493014498518,0.2957300912399313,0.29008473658169265,0.17160649555070795
8,270,1.804454873038303,0.5216774764474418,0.1332079858146773,0.2841288265119262,0.32744273113105954,0.19567853716084777
8,320,2.199273117867479,0.5736823554374625,0.15251355525899168,0.3908763731400128,0.3630979553482271,0.22024254760301765
8,370,2.745624788447456,0.6566424867717204,0.19208031030655937,0.33462921877633267,0.4243613985391399,0.2667874777885758
8,420,3.555585707820449,0.6532066456296028,0.19016405194889396,0.3983272774164049,0.4216853487892484,0.2646268523013161
8,470,4.886657343860002,0.649252002800508,0.18799312583060535,0.30843863050007564,0.41862256431555667,0.2621690831514475
9,120,1.0743511113676965,0.11580025357774626,0.044328431539801705,0.22264214879371505,0.08006434255877398,0.055821957379252
9,170,1.2675745837390786,0.1930185623190308,0.057307611059694286,0.13463391353729523,0.12516308668936255,0.07913155902295545
9,220,1.5044948573296935,0.34820593697885593,0.08658299507092448,0.22829938345196474,0.2173944660248902,0.12865510065423263
9,270,1.804454873038303,0.63994989170843,0.18302769541859454,0.4578686072865358,0.41148879356351226,0.2565062624948262
9,320,2.199273117867479,0.7010104623203498,0.21966798768389084,0.33646031632737833,0.4603392250021203,0.29707362828616857
9,370,2.745624788447456,0.6739630353903133,0.2021917532641455,0.3992798747384536,0.4380773943272294,0.27805823136440977
9,420,3.555585707820449,0.7258446355020556,0.23785778368175636,0.3455827847515778,0.48185120959190597,0.3163319197927813
9,470,4.886657343860002,0.7621661714420765,0.26911331987904963,0.44799557666541306,0.515639745660563,0.34840212948356375
10,120,1.0743511113676965,0.324007893943436,0.08150042946138836,0.2516530820708637,0.20275416170241217,0.12049853710448474
10,170,1.2675745837390786,0.3981616302039923,0.09795305060384019,0.35138510339905554,0.24805734040391625,0.14623018932051046
10,220,1.5044948573296935,0.5247662991328317,0.1342638246012352,0.3115547332938413,0.32951506186703344,0.19706130413121506
10,270,1.804454873038303,0.5841763675798827,0.15684986680971968,0.2829884770674272,0.3705131171948012,0.22556909123184546
10,320,2.199273117867479,0.6289240942435524,0.17738525764814905,0.4038970367470681,0.40315467594585075,0.24999811594591753
10,370,2.745624788447456,0.6083157419947285,0.1674870126614032,0.29522843961693734,0.38790137732806584,0.23837755731093943
10,420,3.555585707820449,0.5691564806460117,0.15069321756631437,0.4177599577683777,0.359924849106163,0.21798712710892754
10,470,4.886657343860002,0.6596501469577637,0.19378130039132535,0.36746403612525,0.4267157236745445,0.2686985960909308
11,120,1.0743511113676965,0.2851553571052643,0.07381592967526429,0.24762643817014082,0.1794856433902643,0.10780184329548453
11,170,1.2675745837390786,0.41405751440345495,0.10185888480809147,0.21761042977963294,0.2579581996057732,0.1520641673093584
11,220,1.5044948573296935,0.514471387647478,0.13078471635755773,0.26624926055207354,0.3226280520025179,0.19248613301351117
11,270,1.804454873038303,0.5581645041678502,0.14639111862962484,0.42782003560788534,0.35227781139873754,0.21260921566049257
11,320,2.199273117867479,0.5606712319496023,0.1473577463994139,0.27853107346135636,0.3540144891745081,0.21382350997603497
11,370,2.745624788447456,0.5268353802567052,0.13497696572158147,0.3181134400498531,0.3309061729891433,0.19799249666011517
11,420,3.555585707820449,0.5848897857003346,0.15715070681766585,0.2281891766592969,0.3710202462590002,0.22593627874656652
11,470,4.886657343860002,0.6405547234507103,0.1833447022579715,0.4230478760886527,0.4119497128543409,0.2568695550292426
12,120,1.0743511113676965,0.47202991224055457,0.11754846718832734,0.2172739378883895,0.29478918971444096,0.17455333333194448
12,170,1.2675745837390786,0.3389449337049043,0.08460826551521972,0.18742072106531363,0.211776599610062,0.12550865093152952
12,220,1.5044948573296935,0.4521344058916785,0.1118848839469736,0.2866422294290413,0.28200964491932606,0.1666010862323427
12,270,1.804454873038303,0.5357155972167076,0.13809258167264848,0.3628479739831473,0.33690408944467803,0.2020351295636134
12,320,2.199273117867479,0.5426206096283354,0.14057878324373851,0.2623548985570883,0.34159969643603694,0.20523192889375313
12,370,2.745624788447456,0.5315702556115685,0.13662697125959256,0.2737681890019777,0.3340986134355805,0.20013858624832032
12,420,3.555585707820449,0.6358972436027442,0.18092399119028557,0.3420590421934914,0.4084106173965149,0.2540891447256903
12,470,4.886657343860002,0.796762427542786,0.305624659996813,0.46572176802982357,0.5511935437697995,0.38460550113197645
13,120,1.0743511113676965,0.344275017741839,0.08574016914014981,0.23454358562284297,0.2150075934409944,0.1273156722975245
13,170,1.2675745837390786,0.3260378245161015,0.08191739939779341,0.30457325660146484,0.20397761195694747,0.12117489044853585
13,220,1.5044948573296935,0.5186543805420601,0.13218463980838413,0.3361365161745321,0.32541951017522214,0.19433360739633715
13,270,1.804454873038303,0.5152966420691535,0.13105944495135102,0.30130044195676237,0.32317804351025226,0.1928493927605286
13,320,2.199273117867479,0.469614004800778,0.11684369817822671,0.2814724783761503,0.29322885148950234,0.17357339274799036
13,370,2.745624788447456,0.6292684724252936,0.17755767282324098,0.42820841941888554,0.4034130726242673,0.25019818483409517
13,420,3.555585707820449,0.5906232859050093,0.15959733390675224,0.27623208274358413,0.3751103099058808,0.22891147443804494
13,470,4.886657343860002,0.6860273511944935,0.2097149258692278,0.3456945140785372,0.44787113853186067,0.2863116742384068
14,120,1.0743511113676965,0.2995662860293288,0.07660372403429849,0.2420022122551871,0.18808500503181363,0.11245877703909549
14,170,1.2675745837390786,0.29717230701326125,0.0761357657477929,0.14117025050828585,0.18665403638052708,0.11168109152875076
14,220,1.5044948573296935,0.4095285118654943,0.10073042125888021,0.2917954067156304,0.25512946656218727,0.15038885632264237
14,270,1.804454873038303,0.530832962683343,0.13636836987477674,0.2430585176746917,0.3336006662790599,0.19980300552442476
14,320,2.199273117867479,0.5523211976395922,0.14417001221364611,0.3252185933498807,0.34824560492661916,0.20980561604091202
14,370,2.745624788447456,0.6268669671979669,0.176360331577046,0.26964570993390735,0.40161364938750643,0.248807199583348
14,420,3.555585707820449,0.7436816833120404,0.2524346178444924,0.41631461803496583,0.4980581505782664,0.33143303539578745
14,470,4.886657343860002,0.7144589041343868,0.2292369754401139,0.35444876713168627,0.47184793978725037,0.3072664787645813
15,120,1.0743511113676965,0.5128467152117517,0.1302459351960943,0.27211774920607723,0.321546325203923,0.1917727275166985
15,170,1.2675745837390786,0.4917321032510499,0.12348404558692272,0.2148105919797511,0.3076080744189863,0.18270274808261397
15,220,1.5044948573296935,0.35178492591113253,0.08735643982002983,0.19597724912345657,0.21957068286558118,0.12987971054287897
15,270,1.804454873038303,0.5769364914118628,0.15384069003806955,0.44855558251040284,0.36538859072496616,0.22187956727658348
15,320,2.199273117867479,0.6997898468377793,0.21883025225328057,0.35085349866502213,0.45931004954552995,0.29617432115296094
15,370,2.745624788447456,0.7064926715985728,0.22349242915763678,0.315191391957398,0.4649925503781048,0.30116465869739045
15,420,3.555585707820449,0.6793032482570915,0.2054705966836219,0.39994271653559077,0.4423869224703567,0.2816685677041959
15,470,4.886657343860002,0.6138924011171604,0.1700866532406229,0.26919547540313776,0.39198952717889163,0.24145593816255298
16,120,1.0743511113676965,0.31450906468667883,0.07957080268304728,0.2678133130329125,0.19703993368486306,0.11735169182255606
16,170,1.2675745837390786,0.48906200229084007,0.12265935237261139,0.26902726234796764,0.3058606773317257,0.18158129117868319
16,220,1.5044948573296935,0.5652750817696406,0.14915515627444842,0.33744719528043365,0.3572151190220445,0.21607222903985218
16,270,1.804454873038303,0.4748841662990232,0.11838741680396714,0.27286653514104275,0.29663579155149516,0.17571636806291427
16,320,2.199273117867479,0.37033421287585366,0.09146207033597464,0.26594891177173785,0.23089814160591415,0.13630805417675745
16,370,2.745624788447456,0.6246063242761261,0.17524376574134615,0.3707911070362234,0.3999250450087361,0.24750665243617542
16,420,3.555585707820449,0.701954008113945,0.2203189637522649,0.28920341752068335,0.46113648593310497,0.2977716530738951
16,470,4.886657343860002,0.7177153258365258,0.23165185784328124,0.45493125096383,0.4746835918399035,0.30981669077600327
17,120,1.0743511113676965,0.1647762999696969,0.052544010683447495,0.18652594741293263,0.1086601553265722,0.07059230832230345
17,170,1.2675745837390786,0.13351211806118268,0.047313469447563206,0.1146731006808801,0.09041279375437294,0.06117524555620016
17,220,1.5044948573296935,0.37624835276365576,0.09280692150160541,0.2556629496950603,0.23452763713263058,0.138387701748842
17,270,1.804454873038303,0.45316492878689374,0.11217060754795105,0.19087027578997254,0.2826677681674224,0.16700658248902472
17,320,2.199273117867479,0.5680317718342087,0.15024536747556383,0.441038839817056,0.3591385696548863,0.21743043002116128
17,370,2.745624788447456,0.8154678563870426,0.328954647048713,0.5758085631865927,0.5722112517178778,0.4071918037815484
17,420,3.555585707820449,0.8209527137417545,0.3363721562615507,0.43418928427118886,0.5786624350016526,0.4142985194055751
17,470,4.886657343860002,0.7252880475203987,0.237424572407827,0.42008454425954184,0.4813563099641128,0.3158788680651204
18,120,1.0743511113676965,0.19613621042259877,0.05783870936772362,0.1334263409640319,0.1269874598951612,0.0800786055475318
18,170,1.2675745837390786,0.35443229135875276,0.08793234529580307,0.2563128836506233,0.22118231832727792,0.13078873161628132
18,220,1.5044948573296935,0.4949396648774351,0.12448348488076544,0.3348027478812082,0.3097115748791003,0.18405727992009258
18,270,1.804454873038303,0.5390413838614813,0.13928295673083824,0.23669398966532168,0.33916217029615975,0.20356890440578002
18,320,2.199273117867479,0.6340883370993573,0.17999629165955466,0.3642232781831602,0.407042314379456,0.2530197365492116
18,370,2.745624788447456,0.7286837034440082,0.2400870929770168,0.410952762639831,0.4843853982105125,0.3186592855886563
18,420,3.555585707820449,0.7532028785668747,0.2608101501091096,0.3420811675499895,0.5070065143379922,0.33999280400426574
18,470,4.886657343860002,0.6772566483650562,0.20420457991409224,0.3495482349651695,0.4407306141395742,0.2802770238103739
19,120,1.0743511113676965,0.4382496319574535,0.10811201241488066,0.30197248539206256,0.27318082218616707,0.16120209956520815
19,170,1.2675745837390786,0.4467230759589559,0.1103976487383429,0.2035884233502563,0.2785603623486494,0.1644828095472004
19,220,1.5044948573296935,0.3957812870701354,0.0973810794390767,0.24796937715506812,0.24658118325460604,0.14536741026304933
19,270,1.804454873038303,0.5011501194650197,0.1264462953932184,0.22876277006822923,0.31379820742911907,0.18670316252364733
19,320,2.199273117867479,0.5670761572133078,0.14986624403225535,0.32110430832372955,0.3584712006227816,0.2169585998851039
19,370,2.745624788447456,0.612587040841689,0.16947307320616511,0.38378818472865933,0.39103005702392707,0.2407311115717798
19,420,3.555585707820449,0.6570687646521646,0.19232004466936115,0.36818071785545936,0.42469440466076286,0.26705721058543275
19,470,4.886657343860002,0.7591424830349568,0.2662649300306559,0.3645110219174697,0.5127037065328064,0.34552554952532133
20,120,1.0743511113676965,0.33402176582104126,0.08357366884899675,0.18094003069002904,0.208797717335019,0.12384872539451379
20,170,1.2675745837390786,0.4159079572464601,0.10232363678908707,0.19771829683352865,0.2591157970177736,0.1527517549936266
20,220,1.5044948573296935,0.42119217689121413,0.10366281439121139,0.2878157500673503,0.26242749564121276,0.15472534265221496
20,270,1.804454873038303,0.5472929302154859,0.14229384249847232,0.18534360884139664,0.3447933863569791,0.20742255122452122
20,320,2.199273117867479,0.5589584505819759,0.1466963677172407,0.34779723603282026,0.3528274091496083,0.21299305313706723
20,370,2.745624788447456,0.6342786196539947,0.180093554238289,0.41350421678915267,0.40718608694614183,0.25313195785526166
20,420,3.555585707820449,0.6860199306667952,0.20971016874448978,0.4662900156242792,0.4478650497056425,0.28630648880654197
20,470,4.886657343860002,0.7842690840305471,0.29154255619398195,0.414348211033763,0.5379058201122645,0.3707788890310768
21,120,1.0743511113676965,0.31707481054037623,0.0800885755585865,0.28051433827178884,0.19858169304948137,0.1181988033055602
21,170,1.2675745837390786,0.4565178893366926,0.1131058724576669,0.2583645995572447,0.28481188089717974,0.1683306418427449
21,220,1.5044948573296935,0.524338535140215,0.1341169799487656,0.2882332364013833,0.3292277575444903,0.19686928428098616
21,270,1.804454873038303,0.5704043022810081,0.15119218042792792,0.23419591495957146,0.36079824135446803,0.21860651543916015
21,320,2.199273117867479,0.5515636924514594,0.14388531494951595,0.2752525372736369,0.3477245037004877,0.20944488559423985
21,370,2.745624788447456,0.7236424229556009,0.23615098480204455,0.5062884140226681,0.4798967038788227,0.3145454524560809
21,420,3.555585707820449,0.821028920389439,0.33647721453462287,0.5270197279712633,0.5787530674620309,0.4143989379913908
21,470,4.886657343860002,0.8769552650325532,0.432340267777789,0.46073407232629293,0.6546477664051711,0.5038396897016031
22,120,1.0743511113676965,0.3889187746917032,0.0957501522258476,0.17759808169245042,0.2423344634587754,0.14289518143523955
22,170,1.2675745837390786,0.4360980642733986,0.10753981623196662,0.1692777272693618,0.2718189402526826,0.16037592151026603
22,220,1.5044948573296935,0.4457695497540859,0.11013783953316858,0.16045762405800565,0.27795369464362724,0.16411144233169528
22,270,1.804454873038303,0.4637574634424536,0.11515515922775377,0.26427924237626427,0.2894563113351037,0.17121458904131603
22,320,2.199273117867479,0.5802589101809356,0.15521180805792856,0.4126029459601549,0.36773535911943206,0.22356447785051672
22,370,2.745624788447456,0.6672931425980965,0.19820590536794513,0.42905847313798356,0.4327495239830208,0.273640756870664
22,420,3.555585707820449,0.6042445040853824,0.1656242401563759,0.31357956895703876,0.38493437212087916,0.23615963709222165
22,470,4.886657343860002,0.8416749016965716,0.36715916666124837,0.6176405528636874,0.6044170341789099,0.44346698569178566
23,120,1.0743511113676965,0.421115184922903,0.10364317316852767,0.19401694651313026,0.26237917904571534,0.15469647874207226
23,170,1.2675745837390786,0.5029856349949285,0.12703354215313034,0.20118527542758907,0.31500958857402944,0.18749114586692106
23,220,1.5044948573296935,0.4425370197438061,0.10926201448683115,0.284941073449163,0.2758995171153186,0.16285663087327715
23,270,1.804454873038303,0.654647459966797,0.19096417950299116,0.40647660029224253,0.42280581973489406,0.26553000997115056
23,320,2.199273117867479,0.7638172887320139,0.27068971547695486,0.33491253236823065,0.5172535021044844,0.34999054122536527
23,370,2.745624788447456,0.6833720205215656,0.20802308349285714,0.3449308267210072,0.4456975520072114,0.28446489139295716
23,420,3.555585707820449,0.5662127991978896,0.14952481735463596,0.37613705086953697,0.3578688082762628,0.21653324039107721
23,470,4.886657343860002,0.7417008974794981,0.2507464595410741,0.43113893868900705,0.4962236785102861,0.32969781907745616
24,120,1.0743511113676965,0.27985606187877965,0.07280776514244025,0.1571802849047708,0.17633191351060995,0.10610361350195029
24,170,1.2675745837390786,0.24413993547302382,0.0662245641893261,0.14914425389869326,0.15518224983117496,0.09483548886953005
24,220,1.5044948573296935,0.42180133461179037,0.1038183510317845,0.3201671888160072,0.26280984282178743,0.15495382700078925
24,270,1.804454873038303,0.554052407950127,0.14482343179250856,0.2586648956482699,0.3494379198713178,0.21063235729076
24,320,2.199273117867479,0.6397286420096651,0.18291193218429191,0.37993510852202944,0.4113202870969785,0.2563735357723903
24,370,2.745624788447456,0.576096971308472,0.15349682353412042,0.3178690562216385,0.36479689742129623,0.2214559937315913
24,420,3.555585707820449,0.7107275823703583,0.2265179746544398,0.4212217031173296,0.46862277851239903,0.3043846846291538
24,470,4.886657343860002,0.7008988668569078,0.21959119173725972,0.3713261604611945,0.4602450292970838,0.2969912361600326
25,120,1.0743511113676965,0.4840562149170454,0.12113074594594153,0.3050875896221429,0.3025934804314935,0.1794935123687627
25,170,1.2675745837390786,0.3802167746100166,0.09371950636016946,0.25348781551540667,0.23696814048509302,0.13979170183062145
25,220,1.5044948573296935,0.46307415596704493,0.1149599612053337,0.2460061443539662,0.2890170585861893,0.17094089716704725
25,270,1.804454873038303,0.4728905137623469,0.1178007001448299,0.31307741502823083,0.2953456069535884,0.17490339924730675
25,320,2.199273117867479,0.4624663458790521,0.11478664446888032,0.19970207463183112,0.2886264951739662,0.17069770869064665
25,370,2.745624788447456,0.6186380651103102,0.17234399784429344,0.38161427079412924,0.3954910314773018,0.24411343435581923
25,420,3.555585707820449,0.5978206858962459,0.16274335129972917,0.30026793981338973,0.38028201859798755,0.23270900272371853
25,470,4.886657343860002,0.6171470402524278,0.17163022164858133,0.3929362139374878,0.3943886309505046,0.24327466725701263
26,120,1.0743511113676965,0.3001732559477519,0.07672268604888477,0.1647303503705669,0.18844797099831834,0.11265621657520943
26,170,1.2675745837390786,0.33351687334259617,0.08346814689856108,0.2779223194823639,0.20849251012057862,0.12367897987523227
26,220,1.5044948573296935,0.3448679643640149,0.0858668602916638,0.18629423275391083,0.21536741232783935,0.12751734291852776
26,270,1.804454873038303,0.4348412871593057,0.10720708510951149,0.2506897904041104,0.2710241861344086,0.1598945927142258
26,320,2.199273117867479,0.4644051943207763,0.11534054054256482,0.25899774747111737,0.28987286743167057,0.1714743217089198
26,370,2.745624788447456,0.5504802114558283,0.14347937808349043,0.2858091751121215,0.34697979476965934,0.20892999150928607
26,420,3.555585707820449,0.5020180632738928,0.1267235708800819,0.2488277188770894,0.31437081707698733,0.18707542455804782
26,470,4.886657343860002,0.7496421177558752,0.25762614436030795,0.5313127307431067,0.5036341310580916,0.3367482115246513
27,120,1.0743511113676965,0.20932386274185888,0.06010075372507995,0.19092002834269,0.1347123082334694,0.08409761864923015
27,170,1.2675745837390786,0.33319576621632674,0.08340109149344133,0.14327962163038088,0.20829842885488403,0.1235710699075964
27,220,1.5044948573296935,0.4816472517612498,0.12040311796918957,0.3475155970695547,0.3010251848652197,0.1784955055381618
27,270,1.804454873038303,0.5244199359107453,0.13414490802286727,0.2813156592942024,0.3292824219668063,0.19690581140574281
27,320,2.199273117867479,0.5588730469986007,0.14666349231087739,0.22779431505779027,0.35276826965473906,0.21295173057009473
27,370,2.745624788447456,0.6250363362704258,0.17545537467215033,0.30292577240210417,0.40024585547128805,0.24775338319796314
27,420,3.555585707820449,0.720950107657392,0.2340904285727221,0.43928996335747106,0.47752026811505704,0.3123833017944982
27,470,4.886657343860002,0.7327795579271459,0.24336207913820485,0.39277078145074207,0.48807081853267537,0.3220662772171753
28,120,1.0743511113676965,0.3257682359538502,0.0818619277313698,0.15359179101083578,0.20381508184261,0.1210849862182754
28,170,1.2675745837390786,0.4913975843505254,0.12338036516327389,0.2189786564267801,0.30738897475689964,0.18256194606442538
28,220,1.5044948573296935,0.4850606544017493,0.12143566067665945,0.27603677470825316,0.30324815753920437,0.1799109190663288
28,270,1.804454873038303,0.43745274499390696,0.10789970531435822,0.2659626225055163,0.2726762251541326,0.16089578501434643
28,320,2.199273117867479,0.5494078564693134,0.14307907785661655,0.2802323754571356,0.346243467162965,0.20842161681998478
28,370,2.745624788447456,0.47846970639082886,0.11945113927029904,0.2517234725861813,0.29896042283056395,0.1771856290367908
28,420,3.555585707820449,0.5967248736645238,0.16225887197241928,0.3752407277241837,0.3794918728184715,0.23212621373627937
28,470,4.886657343860002,0.6824486030154193,0.2074395877798133,0.32201491281286626,0.4449440953976163,0.28382673218035487
29,120,1.0743511113676965,0.3088607066375193,0.07843968461472739,0.19146799558103844,0.19365019562612334,0.11549414740938638
29,170,1.2675745837390786,0.17504260825595497,0.054267431867056626,0.12601441175719136,0.1146550200615058,0.07368952817031034
29,220,1.5044948573296935,0.2836734936125902,0.07353312234462173,0.17300048004377236,0.17860330797860596,0.10732621335883724
29,270,1.804454873038303,0.32629919983290523,0.08197120903452015,0.20410366058138943,0.2041352044337127,0.12126207913506606
29,320,2.199273117867479,0.4685066410947172,0.11652227585079544,0.3426783665857833,0.2925144584727563,0.17312558162444341
29,370,2.745624788447456,0.7506513024498053,0.258522153025476,0.5104276282081358,0.5045867277376406,0.3376624202520801
29,420,3.555585707820449,0.6773225436512859,0.2042451585266426,0.3444292851811508,0.44078385108896423,0.28032167364756644
29,470,4.886657343860002,0.6013774303955216,0.16432975038413744,0.4042809388916271,0.3828535903898295,0.23461225697275934
30,120,1.0743511113676965,0.3976097171360564,0.09782014028739561,0.23400742362650623,0.247714928711726,0.1460298983383189
30,170,1.2675745837390786,0.38661559180202776,0.09520868188124021,0.18922854698278832,0.24091213684163398,0.14207040659270467
30,220,1.5044948573296935,0.39856102706994534,0.0980493425953789,0.24975659804443748,0.24830518483266212,0.14637522420969484
30,270,1.804454873038303,0.5306538250589439,0.1363056320195981,0.22009189429834777,0.333479728539271,0.1997215491908711
30,320,2.199273117867479,0.7055395674419354,0.22282016011849104,0.37920662541115907,0.4641798637802132,0.30044722800449813
30,370,2.745624788447456,0.6891743858370862,0.2117473445552739,0.3463304205199197,0.45046086519618006,0.2885233365330856
30,420,3.555585707820449,0.7698288636141433,0.2765585816517191,0.5460333005296983,0.5231937226329312,0.35588235667116874
30,470,4.886657343860002,0.7919938821736281,0.300118596311877,0.41013696008829725,0.5460562392427526,0.37921803923411906
31,120,1.0743511113676965,0.41206821469653065,0.10136165459033752,0.3202010655932813,0.2567149346434341,0.15132699442974074
31,170,1.2675745837390786,0.4494964922039605,0.11115715130716297,0.2831410707097969,0.28032682175556173,0.16556617357940054
31,220,1.5044948573296935,0.4620180961106204,0.11465901526368494,0.22827964110894383,0.28833855568715266,0.17051851985505234
31,270,1.804454873038303,0.35547588224842896,0.08816026399089738,0.16855082145175918,0.22181807311966317,0.13114782017913093
31,320,2.199273117867479,0.50090691234186,0.126368731501607,0.29397377132750363,0.3136378219217335,0.18659896121455244
31,370,2.745624788447456,0.6907488448287452,0.21277547008418818,0.4529713740722385,0.4517621574564667,0.2896393190326488
31,420,3.555585707820449,0.7277657635416224,0.23936270010303606,0.4087686657565679,0.4835642318223292,0.3179037680321266
31,470,4.886657343860002,0.7305934167452166,0.24160531729885315,0.46447000508976144,0.4860993670220349,0.3202404660318279
32,120,1.0743511113676965,0.3592039230076107,0.08897865679820982,0.20282212111894715,0.22409128990291027,0.13243411926006207
32,170,1.2675745837390786,0.45692567258334715,0.11322020945761091,0.3655776590986828,0.28507294102047903,0.16849216851720522
32,220,1.5044948573296935,0.3196664815674617,0.08061414618045193,0.19027122320566742,0.2001403138739568,0.11905662764248676
32,270,1.804454873038303,0.5235573031393409,0.13384931475379636,0.47039104854617914,0.32870330894656863,0.19651903138661814
32,320,2.199273117867479,0.6715633889738107,0.200744010134701,0.3125358316262544,0.43615369955425587,0.2764574107743032
32,370,2.745624788447456,0.7465639803023957,0.25492388112334474,0.49314282547433946,0.5007439307128703,0.33398550320742104
32,420,3.555585707820449,0.7184231788299573,0.23218205967593974,0.35164309823501777,0.47530261925294853,0.31037546104512437
32,470,4.886657343860002,0.7335167066487759,0.24395902261757108,0.37624040437582346,0.4887378646331735,0.3226857673803791
33,120,1.0743511113676965,0.0734207268991296,0.03687928928636908,0.10326044041967816,0.055150008092749336,0.04275559053960914
33,170,1.2675745837390786,0.4286972408730544,0.10559613681273516,0.34454056240058367,0.2671466888428948,0.15755466791469386
33,220,1.5044948573296935,0.5167802013680828,0.13155512251176615,0.2612312001153342,0.32416766193992447,0.19350393354793555
33,270,1.804454873038303,0.5029048954894625,0.12700764132675457,0.33574032803487663,0.31495626840810853,0.1874564263235019
33,320,2.199273117867479,0.5693470028707902,0.15076925856030243,0.3311776363536231,0.3600581307155463,0.21808157805731027
33,370,2.745624788447456,0.6405694139813845,0.18335241184755036,0.29597431076964414,0.4119609129144674,0.2568783872378421
33,420,3.555585707820449,0.7372533454711594,0.24702111462108578,0.4568665728314764,0.4921372300461226,0.3258563345993216
33,470,4.886657343860002,0.7854950596512392,0.292876273111387,0.42597644034892623,0.539185666381313,0.3720952798562901
34,120,1.0743511113676965,0.2898187259803042,0.07471051723839217,0.14900214679331275,0.1822646216093482,0.10930249607643631
34,170,1.2675745837390786,0.4811565582724182,0.12025553191372429,0.24589877859786108,0.30070604509307125,0.17829274369399184
34,220,1.5044948573296935,0.530150176667558,0.13612943920779852,0.23429288258154984,0.3331398079376783,0.1994926975961004
34,270,1.804454873038303,0.48933093579591636,0.12274211912102351,0.19234866675571577,0.30603652745846993,0.18169399577346823
34,320,2.199273117867479,0.4960365501764745,0.12482747826715967,0.24942384742749554,0.3104320142218171,0.1845223473522514
34,370,2.745624788447456,0.6811831518556133,0.2066439913513214,0.4159229773033988,0.44391357160346734,0.28295557747811023
34,420,3.555585707820449,0.725919089999241,0.23791582879934836,0.31665187636082087,0.4819174593992947,0.3163926037353394
34,470,4.886657343860002,0.6925980335342502,0.21399277975159947,0.3302607930001334,0.45329540664292484,0.29095824242480717
35,120,1.0743511113676965,0.3134250456315577,0.07935279628339265,0.2664543759903669,0.19638892095747518,0.11699442020551812
35,170,1.2675745837390786,0.3203181197370846,0.08074670334178535,0.21404943538495758,0.20053241153943496,0.11927265925307062
35,220,1.5044948573296935,0.34338417724621917,0.08555012175312038,0.21155810502929312,0.21446714949966977,0.12701292897702054
35,270,1.804454873038303,0.40763474554852275,0.1002623125751021,0.2522023745709034,0.2539485290618124,0.14969148479963484
35,320,2.199273117867479,0.342849794577592,0.08543628742879161,0.2039682159801511,0.21414304100319181,0.12683146543709173
35,370,2.745624788447456,0.6320046633472853,0.1789361688152209,0.41209117959495883,0.4054704160812531,0.251795014447847
35,420,3.555585707820449,0.6653155119342938,0.19704670465807728,0.33892713530985724,0.43118110829618556,0.27234994281227487
35,470,4.886657343860002,0.8117702918386982,0.3241093217636153,0.6071335410565127,0.5679398068011567,0.40253105218310403
36,120,1.0743511113676965,0.3576611905167556,0.08863919142776466,0.26067153958304706,0.22315019097226013,0.13190115411102096
36,170,1.2675745837390786,0.40445384913194515,0.09948094398779528,0.18047373000170713,0.2519673965598702,0.14852424337011108
