seed,probe_index,true_recovery_time,mean_risk,recovery_core_risk,ac_risk,rl_risk,pr_risk,va_risk,bd_risk
9,120,1.0743511113676965,0.22264214879371505,0.1465142459545246,0.11580025357774626,0.044328431539801705,0.439679906152843,0.2775021274730106,0.23590002522517373
9,170,1.2675745837390786,0.13463391353729523,0.1850396215726971,0.1930185623190308,0.057307611059694286,0.36601054277570033,0.0,0.056832851532050754
9,220,1.5044948573296935,0.22829938345196474,0.31947435746245756,0.34820593697885593,0.08658299507092448,0.592700310049419,0.10909879274808454,0.00490888241253995
9,270,1.804454873038303,0.4578686072865358,0.5413262763057511,0.63994989170843,0.18302769541859454,0.7439961161736298,0.5644500019288263,0.15791933120319768
9,320,2.199273117867479,0.33646031632737833,0.5823896447805365,0.7010104623203498,0.21966798768389084,0.7124424697823594,0.0,0.04918066185029146
9,370,2.745624788447456,0.3992798747384536,0.5751745767934864,0.6739630353903133,0.2021917532641455,0.8016587816217466,0.3169465027313818,0.0016393006846807667
9,420,3.555585707820449,0.3455827847515778,0.607678910292647,0.7258446355020556,0.23785778368175636,0.751384553806497,0.0,0.012826950767579892
9,470,4.886657343860002,0.44799557666541306,0.6401858159532162,0.7621661714420765,0.26911331987904963,0.7707185541213862,0.20531407151041148,0.23266576637414182
10,120,1.0743511113676965,0.2516530820708637,0.31294737649642324,0.324007893943436,0.08150042946138836,0.6544502184334304,0.0,0.1983068685160635
10,170,1.2675745837390786,0.35138510339905554,0.3668368101743018,0.3981616302039923,0.09795305060384019,0.6896771293396425,0.3575344652523146,0.21359924159548815
10,220,1.5044948573296935,0.3115547332938413,0.4186611892095187,0.5247662991328317,0.1342638246012352,0.4682363571967396,0.267369902018915,0.1631372835194851
10,270,1.804454873038303,0.2829884770674272,0.46241215896483895,0.5841763675798827,0.15684986680971968,0.48462581142986283,0.0,0.1892903395176706
10,320,2.199273117867479,0.4038970367470681,0.5069302704975461,0.6289240942435524,0.17738525764814905,0.5681966635958494,0.49062273682372004,0.15435643142406985
10,370,2.745624788447456,0.29522843961693734,0.48481383537990225,0.6083157419947285,0.1674870126614032,0.5196842467847624,0.0,0.1806551966437927
10,420,3.555585707820449,0.4177599577683777,0.4780302544450651,0.5691564806460117,0.15069321756631437,0.6590870777725304,0.5341516658727237,0.17571134698430813
10,470,4.886657343860002,0.36746403612525,0.5482505749674511,0.6596501469577637,0.19378130039132535,0.6934344112997435,0.0,0.29045432197741783
11,120,1.0743511113676965,0.24762643817014082,0.2431929348272846,0.2851553571052643,0.07381592967526429,0.3576382543020664,0.29597075842695775,0.2255518913411514
11,170,1.2675745837390786,0.21761042977963294,0.3372180769764813,0.41405751440345495,0.10185888480809147,0.42212564754923676,0.10746673988477251,0.04254336225260913
11,220,1.5044948573296935,0.26624926055207354,0.43643824655443914,0.514471387647478,0.13078471635755773,0.6337282325104197,0.0,0.052261966244912306
11,270,1.804454873038303,0.42782003560788534,0.46764920080938766,0.5581645041678502,0.14639111862962484,0.6410181243418084,0.5869201079022992,0.2066063229978442
11,320,2.199273117867479,0.27853107346135636,0.460767684407436,0.5606712319496023,0.1473577463994139,0.5835033909188078,0.0,0.10112299803895775
11,370,2.745624788447456,0.3181134400498531,0.4205614650175544,0.5268353802567052,0.13497696572158147,0.47143996955424017,0.3482727273451074,0.10904215737163114
11,420,3.555585707820449,0.2281891766592969,0.4493820607845407,0.5848897857003346,0.15715070681766585,0.3944034177328235,0.0,0.004501973045660579
11,470,4.886657343860002,0.4230478760886527,0.5397552346447949,0.6405547234507103,0.1833447022579715,0.7305748333991725,0.4685617250829329,0.09220339625247631
12,120,1.0743511113676965,0.2172739378883895,0.3776437661451205,0.47202991224055457,0.11754846718832734,0.433591346691373,0.0,0.06319996332169275
12,170,1.2675745837390786,0.18742072106531363,0.28578224120867257,0.3389449337049043,0.08460826551521972,0.408421430712834,0.0,0.1051289753936101
12,220,1.5044948573296935,0.2866422294290413,0.37340447919369646,0.4521344058916785,0.1118848839469736,0.4943507644796401,0.268177519100953,0.10666357372596136
12,270,1.804454873038303,0.3628479739831473,0.4694823968048235,0.5357155972167076,0.13809258167264848,0.7568659537109123,0.24234763136009174,0.1412181059553762
12,320,2.199273117867479,0.2623548985570883,0.44846742513808746,0.5426206096283354,0.14057878324373851,0.5850024236676776,0.0006993462525713978,0.04287332999311877
12,370,2.745624788447456,0.2737681890019777,0.42879895892502345,0.5315702556115685,0.13662697125959256,0.5046670849545616,0.0,0.1959766331841657
12,420,3.555585707820449,0.3420590421934914,0.5246151937592263,0.6358972436027442,0.18092399119028557,0.6523056653333886,0.1927592850541333,0.04840902578690531
12,470,4.886657343860002,0.46572176802982357,0.6846049804835909,0.796762427542786,0.305624659996813,0.8676090597247735,0.055194157250538,0.3034185356342074
13,120,1.0743511113676965,0.23454358562284297,0.31195273446486793,0.344275017741839,0.08574016914014981,0.5596845435648474,0.0,0.1830181976673787
13,170,1.2675745837390786,0.30457325660146484,0.3057275230511679,0.3260378245161015,0.08191739939779341,0.5975031899470579,0.44460203732124015,0.07280583182513123
13,220,1.5044948573296935,0.3361365161745321,0.44734859548996675,0.5186543805420601,0.13218463980838413,0.6873987147508975,0.1738485144140769,0.16859633135724206
13,270,1.804454873038303,0.30130044195676237,0.44622195711024903,0.5152966420691535,0.13105944495135102,0.695194070872795,0.0,0.16495205189051243
