seed,probe_index,rho,mean_risk,va_risk,ac_risk,measured_recovery_time,theoretical_recovery_time
33,470,0.8149415692821369,0.42597644034892623,0.2537893117577483,0.7854950596512392,23.0,4.886657343860002
34,120,0.39424040066777966,0.14900214679331275,0.10785438386146562,0.2898187259803042,5.0,1.0743511113676965
34,170,0.4543405676126878,0.24589877859786108,0.1844497192425354,0.4811565582724182,6.0,1.2675745837390786
34,220,0.514440734557596,0.23429288258154984,0.03986201975576875,0.530150176667558,7.0,1.5044948573296935
34,270,0.5745409015025041,0.19234866675571577,0.010128533098998527,0.48933093579591636,9.0,1.804454873038303
34,320,0.6346410684474123,0.24942384742749554,0.0,0.4960365501764745,11.0,2.199273117867479
34,370,0.6947412353923206,0.4159229773033988,0.44093157189728427,0.6811831518556133,13.0,2.745624788447456
34,420,0.7548414023372287,0.31665187636082087,0.0,0.725919089999241,17.0,3.555585707820449
34,470,0.8149415692821369,0.3302607930001334,0.06696491946368277,0.6925980335342502,23.0,4.886657343860002
35,120,0.39424040066777966,0.2664543759903669,0.0,0.3134250456315577,5.0,1.0743511113676965
35,170,0.4543405676126878,0.21404943538495758,0.0,0.3203181197370846,6.0,1.2675745837390786
35,220,0.514440734557596,0.21155810502929312,0.1863435530041858,0.34338417724621917,7.0,1.5044948573296935
35,270,0.5745409015025041,0.2522023745709034,0.0,0.40763474554852275,9.0,1.804454873038303
35,320,0.6346410684474123,0.2039682159801511,0.04819679007893629,0.342849794577592,11.0,2.199273117867479
35,370,0.6947412353923206,0.41209117959495883,0.45897761024813255,0.6320046633472853,13.0,2.745624788447456
35,420,0.7548414023372287,0.33892713530985724,0.0,0.6653155119342938,17.0,3.555585707820449
35,470,0.8149415692821369,0.6071335410565127,0.8103991893147922,0.8117702918386982,23.0,4.886657343860002
36,120,0.39424040066777966,0.26067153958304706,0.43676546689981943,0.3576611905167556,5.0,1.0743511113676965
36,170,0.4543405676126878,0.18047373000170713,0.0,0.40445384913194515,6.0,1.2675745837390786
36,220,0.514440734557596,0.23475936198096967,0.15415634176121606,0.37008393213663404,7.0,1.5044948573296935
36,270,0.5745409015025041,0.21494027972595758,0.0,0.45225247856973416,9.0,1.804454873038303
36,320,0.6346410684474123,0.22954181622751704,0.0,0.4875746586997022,11.0,2.199273117867479
36,370,0.6947412353923206,0.37273233657091404,0.4339451180961108,0.5573804306927974,13.0,2.745624788447456
36,420,0.7548414023372287,0.40171789197942553,0.1970972217276582,0.6782265808295582,17.0,3.555585707820449
36,470,0.8149415692821369,0.3050336801483355,0.0,0.6401286900178103,23.0,4.886657343860002
37,120,0.39424040066777966,0.1502833657016735,0.0,0.26815183141433163,5.0,1.0743511113676965
37,170,0.4543405676126878,0.2584093030298308,0.1759142797144394,0.3918810217732972,6.0,1.2675745837390786
37,220,0.514440734557596,0.29704856573802996,0.31622946454844125,0.46461832873511166,7.0,1.5044948573296935
37,270,0.5745409015025041,0.30708199177672185,0.2982892573529755,0.585267697963271,9.0,1.804454873038303
37,320,0.6346410684474123,0.392552815288993,0.129484548551285,0.6719181190836434,11.0,2.199273117867479
37,370,0.6947412353923206,0.27791482059084693,0.0,0.6177394685680673,13.0,2.745624788447456
37,420,0.7548414023372287,0.46390768925819365,0.32915070843222116,0.6359869546277166,17.0,3.555585707820449
37,470,0.8149415692821369,0.46492109574816726,0.2926085738178038,0.6734205482750386,23.0,4.886657343860002
38,120,0.39424040066777966,0.21410231592591983,0.2134180031466545,0.3299423238290886,5.0,1.0743511113676965
38,170,0.4543405676126878,0.22164192974003152,0.0,0.37407393850593684,6.0,1.2675745837390786
38,220,0.514440734557596,0.30063367342042674,0.28054052598813284,0.4135532308151645,7.0,1.5044948573296935
38,270,0.5745409015025041,0.28524269926153,0.0,0.41312629452523075,9.0,1.804454873038303
38,320,0.6346410684474123,0.4431717058977907,0.5327056581425824,0.48406997923327966,11.0,2.199273117867479
38,370,0.6947412353923206,0.36299719962487803,0.0,0.5697312314152037,13.0,2.745624788447456
38,420,0.7548414023372287,0.41767233888015126,0.5243665459114801,0.63838654840087,17.0,3.555585707820449
38,470,0.8149415692821369,0.45792837357612937,0.04238307909558692,0.7290836682094453,23.0,4.886657343860002
39,120,0.39424040066777966,0.1316008184024712,0.0,0.42497386536917103,5.0,1.0743511113676965
39,170,0.4543405676126878,0.22534009748703915,0.23631797245672792,0.32168502316999614,6.0,1.2675745837390786
39,220,0.514440734557596,0.24272711861680016,0.32244998327560004,0.36471797439852915,7.0,1.5044948573296935
39,270,0.5745409015025041,0.24839830180889697,0.05961368359959218,0.4737988519595272,9.0,1.804454873038303
39,320,0.6346410684474123,0.268297641390194,0.0,0.42048394352935936,11.0,2.199273117867479
39,370,0.6947412353923206,0.297729508992302,0.2961259900524136,0.36002462649946376,13.0,2.745624788447456
39,420,0.7548414023372287,0.41300713367913,0.47493129664302514,0.5925876074292087,17.0,3.555585707820449
39,470,0.8149415692821369,0.3907772672885958,0.07335177560121553,0.7255374099921843,23.0,4.886657343860002
40,120,0.39424040066777966,0.1921852783344033,0.1582362109235712,0.3717950249467552,5.0,1.0743511113676965
40,170,0.4543405676126878,0.21374728906748985,0.0,0.4627940737600946,6.0,1.2675745837390786
40,220,0.514440734557596,0.2433917948307255,0.17609427747349737,0.3793261320671004,7.0,1.5044948573296935
40,270,0.5745409015025041,0.3292531801378363,0.35301850223936915,0.46517753990606836,9.0,1.804454873038303
40,320,0.6346410684474123,0.3168250440132284,0.0,0.46145170421565274,11.0,2.199273117867479
40,370,0.6947412353923206,0.4582208496187451,0.458711031888294,0.5709764986217286,13.0,2.745624788447456
40,420,0.7548414023372287,0.30787257575515153,0.02886909982133401,0.6036350796158713,17.0,3.555585707820449
40,470,0.8149415692821369,0.3863651396362294,0.38189915075075176,0.6563297354923706,23.0,4.886657343860002
41,120,0.39424040066777966,0.1908307391446379,0.05755597497873732,0.45500678387170557,5.0,1.0743511113676965
41,170,0.4543405676126878,0.14207220356137995,0.0,0.23949204120874612,6.0,1.2675745837390786
41,220,0.514440734557596,0.28557537854430226,0.45822194433602526,0.290699848202969,7.0,1.5044948573296935
41,270,0.5745409015025041,0.19148553570456223,0.012765479281112824,0.43149951650697926,9.0,1.804454873038303
41,320,0.6346410684474123,0.25933929222231333,0.06618003235725689,0.6023765448661823,11.0,2.199273117867479
41,370,0.6947412353923206,0.4167326882260423,0.21712659952180924,0.765955035228036,13.0,2.745624788447456
41,420,0.7548414023372287,0.3225164482866651,0.0,0.694534366008237,17.0,3.555585707820449
41,470,0.8149415692821369,0.34848410469553326,0.3542222208711583,0.6244213660121926,23.0,4.886657343860002
42,120,0.39424040066777966,0.2988648890561861,0.2041221783835303,0.3927844001418752,5.0,1.0743511113676965
42,170,0.4543405676126878,0.41540866926633513,0.539081593512742,0.5334136623316128,6.0,1.2675745837390786
42,220,0.514440734557596,0.24358665097838167,0.0,0.5387506067919743,7.0,1.5044948573296935
42,270,0.5745409015025041,0.31633178638811915,0.3165797127743426,0.5354485004099022,9.0,1.804454873038303
42,320,0.6346410684474123,0.27811914311300284,0.0,0.5805181411174275,11.0,2.199273117867479
42,370,0.6947412353923206,0.29385222680576895,0.0,0.5426144443211498,13.0,2.745624788447456
42,420,0.7548414023372287,0.5409615047751931,0.6548335159645735,0.7374348176999769,17.0,3.555585707820449
42,470,0.8149415692821369,0.38834030698578603,0.0,0.8258734893362266,23.0,4.886657343860002
43,120,0.39424040066777966,0.1624848209788618,0.23657363321263358,0.16353369371387694,5.0,1.0743511113676965
43,170,0.4543405676126878,0.16160985526976704,0.031238104220877028,0.27998806434452106,6.0,1.2675745837390786
43,220,0.514440734557596,0.22813018384590417,0.0,0.34258524646197386,7.0,1.5044948573296935
43,270,0.5745409015025041,0.26946268436837134,0.27468698320042384,0.41200718433230954,9.0,1.804454873038303
43,320,0.6346410684474123,0.2515518320915059,0.0,0.469150445852209,11.0,2.199273117867479
43,370,0.6947412353923206,0.2380930141833244,0.11587336391538894,0.4720646968588882,13.0,2.745624788447456
43,420,0.7548414023372287,0.36732074241188944,0.4120277410393748,0.5989107580513741,17.0,3.555585707820449
43,470,0.8149415692821369,0.5018561903883121,0.5067095415455579,0.7333600593763874,23.0,4.886657343860002
44,120,0.39424040066777966,0.20456095388661658,0.2098825019419972,0.17275789716863688,5.0,1.0743511113676965
44,170,0.4543405676126878,0.24208814883303137,0.19715331094904576,0.42363282123743273,6.0,1.2675745837390786
44,220,0.514440734557596,0.23882067812396449,0.10371706551354953,0.4819594056804073,7.0,1.5044948573296935
44,270,0.5745409015025041,0.19030569904218164,0.0,0.3879204809628214,9.0,1.804454873038303
44,320,0.6346410684474123,0.23596125202245738,0.38874370469484454,0.3041660380233482,11.0,2.199273117867479
44,370,0.6947412353923206,0.38324732482199036,0.45214779001006433,0.6275521248178493,13.0,2.745624788447456
44,420,0.7548414023372287,0.3191081637319054,0.0,0.7457550366693229,17.0,3.555585707820449
44,470,0.8149415692821369,0.4316664298321558,0.31531084429463807,0.8001951994908438,23.0,4.886657343860002
45,120,0.39424040066777966,0.29988726027898976,0.21072701909756653,0.35863610238037413,5.0,1.0743511113676965
45,170,0.4543405676126878,0.23272744314140778,0.0,0.3548424097399038,6.0,1.2675745837390786
45,220,0.514440734557596,0.19657004160721733,0.0,0.32628445736113854,7.0,1.5044948573296935
45,270,0.5745409015025041,0.28414257418784555,0.34828830183946036,0.3160038220993817,9.0,1.804454873038303
45,320,0.6346410684474123,0.3174879401424831,0.20777812868859946,0.559166024790791,11.0,2.199273117867479
45,370,0.6947412353923206,0.3147829031046508,0.06411546214231756,0.6477482317828053,13.0,2.745624788447456
45,420,0.7548414023372287,0.28079054967701406,0.09141342204320435,0.5708338888117145,17.0,3.555585707820449
45,470,0.8149415692821369,0.4231239141287464,0.47491248700489597,0.7349785740825769,23.0,4.886657343860002
46,120,0.39424040066777966,0.18476648563833503,0.0,0.30046958879424124,5.0,1.0743511113676965
46,170,0.4543405676126878,0.30304589593189907,0.3957173578485328,0.35975137742337915,6.0,1.2675745837390786
46,220,0.514440734557596,0.19644778396873117,0.013026762063046426,0.43235962459816646,7.0,1.5044948573296935
46,270,0.5745409015025041,0.25397529102416183,0.0,0.4617942560733983,9.0,1.804454873038303
46,320,0.6346410684474123,0.43057575813126975,0.43136254186646517,0.6866495226321996,11.0,2.199273117867479
46,370,0.6947412353923206,0.3079008496286934,0.0,0.6374798016025822,13.0,2.745624788447456
46,420,0.7548414023372287,0.4277348082852521,0.5698852308332412,0.6258017559666671,17.0,3.555585707820449
46,470,0.8149415692821369,0.3803936914307461,0.09420899897202495,0.7137358930467073,23.0,4.886657343860002
47,120,0.39424040066777966,0.16522227328119762,0.027702647242094258,0.4204563900933336,5.0,1.0743511113676965
47,170,0.4543405676126878,0.14792799220661623,0.0,0.36902371395725564,6.0,1.2675745837390786
47,220,0.514440734557596,0.16498104057907192,0.33859057164648987,0.14444624668602268,7.0,1.5044948573296935
47,270,0.5745409015025041,0.16441143087309448,0.0,0.2747907631667744,9.0,1.804454873038303
47,320,0.6346410684474123,0.4138471920480403,0.6010167583917073,0.6032357082365559,11.0,2.199273117867479
47,370,0.6947412353923206,0.2888816892517904,0.0,0.6529346960565847,13.0,2.745624788447456
47,420,0.7548414023372287,0.44419296046727264,0.43142659943962425,0.6800757126800022,17.0,3.555585707820449
47,470,0.8149415692821369,0.38191007990461845,0.0,0.7757351133502399,23.0,4.886657343860002
48,120,0.39424040066777966,0.15607904374337037,0.0,0.29204659093225893,5.0,1.0743511113676965
48,170,0.4543405676126878,0.18156387711493424,0.0,0.28903826526233733,6.0,1.2675745837390786
48,220,0.514440734557596,0.14967534134930446,0.038397231483784044,0.24056370038766417,7.0,1.5044948573296935
48,270,0.5745409015025041,0.35120810868502356,0.4446641649266283,0.4821044753331454,9.0,1.804454873038303
48,320,0.6346410684474123,0.28391883044795463,0.0,0.595059741743952,11.0,2.199273117867479
48,370,0.6947412353923206,0.3035728633988805,0.08253876783857272,0.6237478579351895,13.0,2.745624788447456
48,420,0.7548414023372287,0.39168725493124684,0.0,0.7142678258678279,17.0,3.555585707820449
48,470,0.8149415692821369,0.3576681159106746,0.2657095003425797,0.6310641378952903,23.0,4.886657343860002
49,120,0.39424040066777966,0.27859824562254987,0.0,0.4382104339346006,5.0,1.0743511113676965
49,170,0.4543405676126878,0.20764659585527961,0.19271824575435925,0.2723146727521306,6.0,1.2675745837390786
49,220,0.514440734557596,0.13031665562650355,0.08886030047406768,0.27793293604621894,7.0,1.5044948573296935
49,270,0.5745409015025041,0.24209935999918342,0.1753627462126699,0.4261229950118073,9.0,1.804454873038303
49,320,0.6346410684474123,0.3064742747245723,0.0,0.6283940160877961,11.0,2.199273117867479
49,370,0.6947412353923206,0.3117114280558716,0.0,0.5322835808176258,13.0,2.745624788447456
49,420,0.7548414023372287,0.22617817649504418,0.0,0.4527038446822623,17.0,3.555585707820449
49,470,0.8149415692821369,0.365623980410055,0.1433952537148202,0.546782576263578,23.0,4.886657343860002
50,120,0.39424040066777966,0.1718490719627229,0.0,0.3542560371507828,5.0,1.0743511113676965
50,170,0.4543405676126878,0.19594073852646954,0.10795998678346197,0.4104127037612457,6.0,1.2675745837390786
50,220,0.514440734557596,0.2915336741208372,0.05635213205137157,0.5150241987433611,7.0,1.5044948573296935
50,270,0.5745409015025041,0.3190324778992621,0.07365785605099706,0.5802012351541692,9.0,1.804454873038303
50,320,0.6346410684474123,0.3132738880424105,0.0,0.5452906160518636,11.0,2.199273117867479
50,370,0.6947412353923206,0.33067178698355787,0.29825429279538707,0.542333439911594,13.0,2.745624788447456
50,420,0.7548414023372287,0.5230911302886916,0.5725932407906772,0.7617153339316197,17.0,3.555585707820449
50,470,0.8149415692821369,0.46215039106419614,0.17541974908308844,0.8420337584465223,23.0,4.886657343860002
51,120,0.39424040066777966,0.24837694861442197,0.18130574418702572,0.21369703828601005,5.0,1.0743511113676965
51,170,0.4543405676126878,0.23528419712305465,0.0,0.43628591986680176,6.0,1.2675745837390786
51,220,0.514440734557596,0.1901094117525807,0.0,0.3744316661506464,7.0,1.5044948573296935
51,270,0.5745409015025041,0.3774497756552506,0.4310582569731003,0.4845698795458142,9.0,1.804454873038303
51,320,0.6346410684474123,0.40416318048686445,0.2702319286959314,0.6131907943985248,11.0,2.199273117867479
51,370,0.6947412353923206,0.32697656135984215,0.0,0.6290453565560304,13.0,2.745624788447456
51,420,0.7548414023372287,0.37852224898776415,0.0,0.665336368414043,17.0,3.555585707820449
51,470,0.8149415692821369,0.41194837006079565,0.33652085651981645,0.7199106371942692,23.0,4.886657343860002
52,120,0.39424040066777966,0.1839384951955409,0.0,0.36532569274287496,5.0,1.0743511113676965
52,170,0.4543405676126878,0.27193338659894684,0.199024694484641,0.33945930722790785,6.0,1.2675745837390786
52,220,0.514440734557596,0.18955573757896427,0.0,0.2532516865858814,7.0,1.5044948573296935
52,270,0.5745409015025041,0.19405863345276234,0.0,0.28230901563553557,9.0,1.804454873038303
52,320,0.6346410684474123,0.3008215223406058,0.2281533424619141,0.41272637041894134,11.0,2.199273117867479
52,370,0.6947412353923206,0.31848680250495015,0.14573794791218175,0.5956609390951816,13.0,2.745624788447456
52,420,0.7548414023372287,0.3451122404058288,0.021672742574248227,0.6510779455676349,17.0,3.555585707820449
52,470,0.8149415692821369,0.5644705861983372,0.46746084507793306,0.7992108572606833,23.0,4.886657343860002
53,120,0.39424040066777966,0.10373480052370958,0.0,0.1404600855024647,5.0,1.0743511113676965
53,170,0.4543405676126878,0.2877025590751255,0.31356861635119726,0.3458821694887788,6.0,1.2675745837390786
53,220,0.514440734557596,0.21046670081922225,0.0,0.3972153597159078,7.0,1.5044948573296935
53,270,0.5745409015025041,0.2838617866436326,0.29782902095427055,0.49358536452114865,9.0,1.804454873038303
53,320,0.6346410684474123,0.24544199468587058,0.0,0.5275241070829125,11.0,2.199273117867479
53,370,0.6947412353923206,0.35132676229371657,0.5771623550755131,0.5076487812331736,13.0,2.745624788447456
53,420,0.7548414023372287,0.26963130887618436,0.0,0.6299570848296976,17.0,3.555585707820449
53,470,0.8149415692821369,0.454432356547189,0.4543688309527142,0.768232065017433,23.0,4.886657343860002
54,120,0.39424040066777966,0.15960521193467336,0.17141548949169094,0.41565347344309256,5.0,1.0743511113676965
54,170,0.4543405676126878,0.21249947603121555,0.16577813803332786,0.41394479165904563,6.0,1.2675745837390786
54,220,0.514440734557596,0.20969951069239828,0.0,0.37647010068874387,7.0,1.5044948573296935
54,270,0.5745409015025041,0.13822823436091075,0.07352780640011936,0.311767457206938,9.0,1.804454873038303
54,320,0.6346410684474123,0.2495303983237819,0.0,0.4596441713251658,11.0,2.199273117867479
54,370,0.6947412353923206,0.2862617904759153,0.2988279591704168,0.6308359575406575,13.0,2.745624788447456
54,420,0.7548414023372287,0.2798867306974331,0.0,0.6150262804682342,17.0,3.555585707820449
54,470,0.8149415692821369,0.33994334965950435,0.09503077890984546,0.5706660148131176,23.0,4.886657343860002
55,120,0.39424040066777966,0.21971683508546627,0.0,0.3544692592915175,5.0,1.0743511113676965
55,170,0.4543405676126878,0.24534148945517548,0.0,0.3403003398023653,6.0,1.2675745837390786
55,220,0.514440734557596,0.27161561197574463,0.30571975556718933,0.3694445673875877,7.0,1.5044948573296935
55,270,0.5745409015025041,0.2458630688676105,0.0,0.44996009056274544,9.0,1.804454873038303
55,320,0.6346410684474123,0.2896000223115206,0.0,0.5143006509712683,11.0,2.199273117867479
55,370,0.6947412353923206,0.41051849930102635,0.24378406075356573,0.6599779520194137,13.0,2.745624788447456
55,420,0.7548414023372287,0.240899176316176,0.0,0.6008002482687235,17.0,3.555585707820449
55,470,0.8149415692821369,0.40563300384547707,0.5656061636416143,0.6498474277637271,23.0,4.886657343860002
56,120,0.39424040066777966,0.21583390088500778,0.0,0.3264279844140844,5.0,1.0743511113676965
56,170,0.4543405676126878,0.3119015454591965,0.4898240859350427,0.3436438948024636,6.0,1.2675745837390786
56,220,0.514440734557596,0.3010137493196555,0.19861777432347938,0.5439601604554078,7.0,1.5044948573296935
56,270,0.5745409015025041,0.22047895006859514,0.0,0.567614024979145,9.0,1.804454873038303
56,320,0.6346410684474123,0.37386832076720183,0.12235117349969749,0.6876646757466605,11.0,2.199273117867479
56,370,0.6947412353923206,0.4333287594387554,0.4546149876243527,0.7134017119274882,13.0,2.745624788447456
56,420,0.7548414023372287,0.30962926080929676,0.0,0.6287742531336032,17.0,3.555585707820449
56,470,0.8149415692821369,0.4474793540212717,0.27477999472203707,0.7472313320627255,23.0,4.886657343860002
57,120,0.39424040066777966,0.22624002798894088,0.0,0.4100030727447119,5.0,1.0743511113676965
57,170,0.4543405676126878,0.24960156716871706,0.22756259522741762,0.481766523962762,6.0,1.2675745837390786
57,220,0.514440734557596,0.25577209537444656,0.0,0.5250400071333298,7.0,1.5044948573296935
57,270,0.5745409015025041,0.2560773106188581,0.30823793897795626,0.40195218151407586,9.0,1.804454873038303
57,320,0.6346410684474123,0.27876854856737476,0.26856310645020487,0.5062775381304176,11.0,2.199273117867479
57,370,0.6947412353923206,0.2707124841498018,0.0,0.6225465510017406,13.0,2.745624788447456
57,420,0.7548414023372287,0.5532348545973409,0.5436617413393654,0.7073973622021064,17.0,3.555585707820449
57,470,0.8149415692821369,0.4133519173345941,0.0,0.8065544584965033,23.0,4.886657343860002
58,120,0.39424040066777966,0.11949540795497318,0.0,0.16832689626167707,5.0,1.0743511113676965
58,170,0.4543405676126878,0.2336918648312273,0.41235606410849657,0.30804086700990774,6.0,1.2675745837390786
58,220,0.514440734557596,0.25685654050492124,0.1714476826394048,0.4944832858114654,7.0,1.5044948573296935
58,270,0.5745409015025041,0.28810836663704076,0.0,0.5952661484841246,9.0,1.804454873038303
58,320,0.6346410684474123,0.2997345343279365,0.29771332668311945,0.5430430725238018,11.0,2.199273117867479
58,370,0.6947412353923206,0.2867315940209208,0.15352328331889642,0.5227179144836501,13.0,2.745624788447456
58,420,0.7548414023372287,0.3199157885767402,0.20465552660652597,0.5420246819038201,17.0,3.555585707820449
58,470,0.8149415692821369,0.2940629304789367,0.10701885946095124,0.6801993957652607,23.0,4.886657343860002
59,120,0.39424040066777966,0.1655768166617377,0.0,0.42644661866282263,5.0,1.0743511113676965
59,170,0.4543405676126878,0.2542240161547581,0.09280091282207192,0.5587340249156575,6.0,1.2675745837390786
59,220,0.514440734557596,0.2801147097510167,0.3135993555190506,0.5535007257569183,7.0,1.5044948573296935
59,270,0.5745409015025041,0.17539753203612754,0.0,0.4543896352761865,9.0,1.804454873038303
59,320,0.6346410684474123,0.2488225558062485,0.06345005690530758,0.4498687178779417,11.0,2.199273117867479
59,370,0.6947412353923206,0.24627499266957717,0.0,0.5666929980049216,13.0,2.745624788447456
59,420,0.7548414023372287,0.4589841220550593,0.6248776423153499,0.7160947668277741,17.0,3.555585707820449
59,470,0.8149415692821369,0.4125354390833743,0.0,0.7643539688090135,23.0,4.886657343860002
60,120,0.39424040066777966,0.19799811122691283,0.1495780458669832,0.33586564361993776,5.0,1.0743511113676965
60,170,0.4543405676126878,0.18450031229315406,0.0,0.36929922882766353,6.0,1.2675745837390786
60,220,0.514440734557596,0.1795571988837315,0.0,0.3694466704731273,7.0,1.5044948573296935
60,270,0.5745409015025041,0.34535378773173514,0.21078915699214607,0.4779353523377181,9.0,1.804454873038303
60,320,0.6346410684474123,0.33775121845053163,0.0,0.5732823426704675,11.0,2.199273117867479
60,370,0.6947412353923206,0.3607115165529432,0.16293337824001253,0.6505278197040721,13.0,2.745624788447456
60,420,0.7548414023372287,0.3892403392523051,0.09642555232486305,0.7131798904738335,17.0,3.555585707820449
60,470,0.8149415692821369,0.35087482501986544,0.014316553044506297,0.7304298367426222,23.0,4.886657343860002
61,120,0.39424040066777966,0.13584118482525204,0.0,0.21584840267081806,5.0,1.0743511113676965
61,170,0.4543405676126878,0.1733886663363699,0.11909169136711883,0.1688620110830522,6.0,1.2675745837390786
61,220,0.514440734557596,0.23565023632280732,0.08003653820015921,0.2835567559453278,7.0,1.5044948573296935
61,270,0.5745409015025041,0.24659156470519142,0.19601181139317803,0.4036532489653495,9.0,1.804454873038303
61,320,0.6346410684474123,0.19539772508395928,0.17032162378904436,0.4157845642494187,11.0,2.199273117867479
61,370,0.6947412353923206,0.28451600323937004,0.10234791631694251,0.6100410387923398,13.0,2.745624788447456
61,420,0.7548414023372287,0.488116818044902,0.3851326438465229,0.8073842815500482,17.0,3.555585707820449
61,470,0.8149415692821369,0.5215323566363543,0.3888007946333438,0.862545466962246,23.0,4.886657343860002
62,120,0.39424040066777966,0.21518124263656238,0.0,0.43363119333180844,5.0,1.0743511113676965
62,170,0.4543405676126878,0.3146185325405175,0.41098454221891556,0.479216120043221,6.0,1.2675745837390786
62,220,0.514440734557596,0.24713370022414435,0.0,0.48315857206238,7.0,1.5044948573296935
62,270,0.5745409015025041,0.28410528586191663,0.07698778207065271,0.4733870900438577,9.0,1.804454873038303
62,320,0.6346410684474123,0.3125954125179253,0.0,0.5490102502104409,11.0,2.199273117867479
62,370,0.6947412353923206,0.302818933379643,0.0,0.5209010056630904,13.0,2.745624788447456
62,420,0.7548414023372287,0.4505562790839431,0.5128510567573312,0.7047090870114477,17.0,3.555585707820449
62,470,0.8149415692821369,0.38776226045811113,0.0,0.7681422324994469,23.0,4.886657343860002
63,120,0.39424040066777966,0.3049340384382034,0.27552429602460726,0.31523513647083723,5.0,1.0743511113676965
63,170,0.4543405676126878,0.2087054018976359,0.0,0.34843743236859126,6.0,1.2675745837390786
63,220,0.514440734557596,0.2148442021275742,0.0,0.4463729113381736,7.0,1.5044948573296935
63,270,0.5745409015025041,0.3337365397537308,0.32108682443356373,0.5622959906873185,9.0,1.804454873038303
63,320,0.6346410684474123,0.38756865201392066,0.31651729521471383,0.6263011368788066,11.0,2.199273117867479
63,370,0.6947412353923206,0.3165561001625629,0.0,0.5673086477109174,13.0,2.745624788447456
63,420,0.7548414023372287,0.27119672662473704,0.0,0.4777261272759603,17.0,3.555585707820449
63,470,0.8149415692821369,0.5056942576697353,0.626200355672764,0.6945611740246923,23.0,4.886657343860002
64,120,0.39424040066777966,0.17171040122338807,0.0,0.32781926493943137,5.0,1.0743511113676965
64,170,0.4543405676126878,0.33231180894476386,0.10826272000152859,0.4719642300319784,6.0,1.2675745837390786
64,220,0.514440734557596,0.24686487178068967,0.0,0.35326926992058016,7.0,1.5044948573296935
64,270,0.5745409015025041,0.2798693084253432,0.30101320699844814,0.2974115541608796,9.0,1.804454873038303
64,320,0.6346410684474123,0.24375132919573442,0.0,0.47538349352536446,11.0,2.199273117867479
64,370,0.6947412353923206,0.25779894643642876,0.0,0.6001799369224602,13.0,2.745624788447456
64,420,0.7548414023372287,0.3272493963491738,0.17459578340686022,0.5746069293408849,17.0,3.555585707820449
64,470,0.8149415692821369,0.3963401269308953,0.11704912841987192,0.6332687769130297,23.0,4.886657343860002
65,120,0.39424040066777966,0.14658910467970837,0.0,0.3591470930512679,5.0,1.0743511113676965
65,170,0.4543405676126878,0.246738006993648,0.1429872128754005,0.4977887462983206,6.0,1.2675745837390786
65,220,0.514440734557596,0.3765666921236085,0.0,0.6655348572126852,7.0,1.5044948573296935
65,270,0.5745409015025041,0.27287020529761963,0.0,0.6059689963118432,9.0,1.804454873038303
65,320,0.6346410684474123,0.377037128350859,0.1084895786337211,0.628156682705068,11.0,2.199273117867479
65,370,0.6947412353923206,0.48664276871417583,0.3326725294756834,0.7879576952330694,13.0,2.745624788447456
65,420,0.7548414023372287,0.3853720811719861,0.0,0.7085437596264851,17.0,3.555585707820449
65,470,0.8149415692821369,0.4535513737008001,0.22594385525154692,0.7017294292125767,23.0,4.886657343860002
66,120,0.39424040066777966,0.14834671795809548,0.028847801995609212,0.14682944810398768,5.0,1.0743511113676965
66,170,0.4543405676126878,0.3012225056847811,0.27201898850995154,0.46125133966249854,6.0,1.2675745837390786
66,220,0.514440734557596,0.20635749770944906,0.11423830184132033,0.4779955843155269,7.0,1.5044948573296935
66,270,0.5745409015025041,0.3210540054706022,0.0,0.4998190765125272,9.0,1.804454873038303
66,320,0.6346410684474123,0.32460422355788465,0.0,0.5770951400123551,11.0,2.199273117867479
66,370,0.6947412353923206,0.3433712582879495,0.014033835716327658,0.574357759890351,13.0,2.745624788447456
66,420,0.7548414023372287,0.4108972445689794,0.42272671305057086,0.6472361957056048,17.0,3.555585707820449
66,470,0.8149415692821369,0.3669038975942887,0.20519829002304624,0.6970444039598827,23.0,4.886657343860002
67,120,0.39424040066777966,0.17869747064102093,0.01536652010616979,0.33553500951578485,5.0,1.0743511113676965
67,170,0.4543405676126878,0.3965798712363948,0.43371374284747,0.5307453082759949,6.0,1.2675745837390786
67,220,0.514440734557596,0.3408956419507581,0.0,0.5923874016877301,7.0,1.5044948573296935
67,270,0.5745409015025041,0.37184851285814946,0.3607093356567119,0.5610646027130839,9.0,1.804454873038303
67,320,0.6346410684474123,0.34873139188888946,0.09590566182468929,0.6614425996355522,11.0,2.199273117867479
67,370,0.6947412353923206,0.3156870086666845,0.0,0.6819725309727419,13.0,2.745624788447456
67,420,0.7548414023372287,0.5104197304556143,0.479832211338191,0.7588253765618411,17.0,3.555585707820449
67,470,0.8149415692821369,0.43043938459704234,0.11243638292317826,0.7940489181989225,23.0,4.886657343860002
68,120,0.39424040066777966,0.23780869557242465,0.307171383728412,0.28453908873573863,5.0,1.0743511113676965
68,170,0.4543405676126878,0.15568267275137188,0.0,0.31431993623445975,6.0,1.2675745837390786
68,220,0.514440734557596,0.2826523283953876,0.19767935963191208,0.48554376342173944,7.0,1.5044948573296935
68,270,0.5745409015025041,0.24631216780947449,0.0,0.5265794716285352,9.0,1.804454873038303
68,320,0.6346410684474123,0.35980229328753255,0.42061173647878125,0.5900610430205889,11.0,2.199273117867479
