system,seed,has_collapse,metric,threshold,alert_index,lead_time,detected_before_collapse,false_positive
trend_null,77,False,ac_rl_core,0.5,,,False,False
trend_null,77,False,ac_rl_core,0.55,,,False,False
trend_null,77,False,ac_rl_core,0.6,,,False,False
trend_null,77,False,ac_rl_core,0.65,,,False,False
trend_null,77,False,ac_rl_core,0.7,,,False,False
trend_null,77,False,ac_rl_core,0.75,,,False,False
trend_null,77,False,ac_rl_core,0.8,,,False,False
trend_null,77,False,ac_rl_core,0.85,,,False,False
trend_null,77,False,ac_rl_core,0.9,,,False,False
trend_null,77,False,ac_risk,0.3,99,,False,True
trend_null,77,False,ac_risk,0.35,102,,False,True
trend_null,77,False,ac_risk,0.4,103,,False,True
trend_null,77,False,ac_risk,0.45,108,,False,True
trend_null,77,False,ac_risk,0.5,196,,False,True
trend_null,77,False,ac_risk,0.55,,,False,False
trend_null,77,False,ac_risk,0.6,,,False,False
trend_null,77,False,ac_risk,0.65,,,False,False
trend_null,77,False,ac_risk,0.7,,,False,False
trend_null,77,False,ac_risk,0.75,,,False,False
trend_null,77,False,ac_risk,0.8,,,False,False
trend_null,77,False,ac_risk,0.85,,,False,False
trend_null,77,False,ac_risk,0.9,,,False,False
trend_null,77,False,rl_risk,0.3,,,False,False
trend_null,77,False,rl_risk,0.35,,,False,False
trend_null,77,False,rl_risk,0.4,,,False,False
trend_null,77,False,rl_risk,0.45,,,False,False
trend_null,77,False,rl_risk,0.5,,,False,False
trend_null,77,False,rl_risk,0.55,,,False,False
trend_null,77,False,rl_risk,0.6,,,False,False
trend_null,77,False,rl_risk,0.65,,,False,False
trend_null,77,False,rl_risk,0.7,,,False,False
trend_null,77,False,rl_risk,0.75,,,False,False
trend_null,77,False,rl_risk,0.8,,,False,False
trend_null,77,False,rl_risk,0.85,,,False,False
trend_null,77,False,rl_risk,0.9,,,False,False
trend_null,77,False,va_risk,0.3,148,,False,True
trend_null,77,False,va_risk,0.35,149,,False,True
trend_null,77,False,va_risk,0.4,395,,False,True
trend_null,77,False,va_risk,0.45,,,False,False
trend_null,77,False,va_risk,0.5,,,False,False
trend_null,77,False,va_risk,0.55,,,False,False
trend_null,77,False,va_risk,0.6,,,False,False
trend_null,77,False,va_risk,0.65,,,False,False
trend_null,77,False,va_risk,0.7,,,False,False
trend_null,77,False,va_risk,0.75,,,False,False
trend_null,77,False,va_risk,0.8,,,False,False
trend_null,77,False,va_risk,0.85,,,False,False
trend_null,77,False,va_risk,0.9,,,False,False
trend_null,78,False,mean_risk,0.3,100,,False,True
trend_null,78,False,mean_risk,0.35,101,,False,True
trend_null,78,False,mean_risk,0.4,,,False,False
trend_null,78,False,mean_risk,0.45,,,False,False
trend_null,78,False,mean_risk,0.5,,,False,False
trend_null,78,False,mean_risk,0.55,,,False,False
trend_null,78,False,mean_risk,0.6,,,False,False
trend_null,78,False,mean_risk,0.65,,,False,False
trend_null,78,False,mean_risk,0.7,,,False,False
trend_null,78,False,mean_risk,0.75,,,False,False
trend_null,78,False,mean_risk,0.8,,,False,False
trend_null,78,False,mean_risk,0.85,,,False,False
trend_null,78,False,mean_risk,0.9,,,False,False
trend_null,78,False,recovery_core_risk,0.3,100,,False,True
trend_null,78,False,recovery_core_risk,0.35,101,,False,True
trend_null,78,False,recovery_core_risk,0.4,146,,False,True
trend_null,78,False,recovery_core_risk,0.45,165,,False,True
trend_null,78,False,recovery_core_risk,0.5,,,False,False
trend_null,78,False,recovery_core_risk,0.55,,,False,False
trend_null,78,False,recovery_core_risk,0.6,,,False,False
trend_null,78,False,recovery_core_risk,0.65,,,False,False
trend_null,78,False,recovery_core_risk,0.7,,,False,False
trend_null,78,False,recovery_core_risk,0.75,,,False,False
trend_null,78,False,recovery_core_risk,0.8,,,False,False
trend_null,78,False,recovery_core_risk,0.85,,,False,False
trend_null,78,False,recovery_core_risk,0.9,,,False,False
trend_null,78,False,ac_rl_core,0.3,150,,False,True
trend_null,78,False,ac_rl_core,0.35,176,,False,True
trend_null,78,False,ac_rl_core,0.4,,,False,False
trend_null,78,False,ac_rl_core,0.45,,,False,False
trend_null,78,False,ac_rl_core,0.5,,,False,False
trend_null,78,False,ac_rl_core,0.55,,,False,False
trend_null,78,False,ac_rl_core,0.6,,,False,False
trend_null,78,False,ac_rl_core,0.65,,,False,False
trend_null,78,False,ac_rl_core,0.7,,,False,False
trend_null,78,False,ac_rl_core,0.75,,,False,False
trend_null,78,False,ac_rl_core,0.8,,,False,False
trend_null,78,False,ac_rl_core,0.85,,,False,False
trend_null,78,False,ac_rl_core,0.9,,,False,False
trend_null,78,False,ac_risk,0.3,99,,False,True
trend_null,78,False,ac_risk,0.35,99,,False,True
trend_null,78,False,ac_risk,0.4,100,,False,True
trend_null,78,False,ac_risk,0.45,102,,False,True
trend_null,78,False,ac_risk,0.5,160,,False,True
trend_null,78,False,ac_risk,0.55,176,,False,True
trend_null,78,False,ac_risk,0.6,,,False,False
trend_null,78,False,ac_risk,0.65,,,False,False
trend_null,78,False,ac_risk,0.7,,,False,False
trend_null,78,False,ac_risk,0.75,,,False,False
trend_null,78,False,ac_risk,0.8,,,False,False
trend_null,78,False,ac_risk,0.85,,,False,False
trend_null,78,False,ac_risk,0.9,,,False,False
trend_null,78,False,rl_risk,0.3,,,False,False
trend_null,78,False,rl_risk,0.35,,,False,False
trend_null,78,False,rl_risk,0.4,,,False,False
trend_null,78,False,rl_risk,0.45,,,False,False
trend_null,78,False,rl_risk,0.5,,,False,False
trend_null,78,False,rl_risk,0.55,,,False,False
trend_null,78,False,rl_risk,0.6,,,False,False
trend_null,78,False,rl_risk,0.65,,,False,False
trend_null,78,False,rl_risk,0.7,,,False,False
trend_null,78,False,rl_risk,0.75,,,False,False
trend_null,78,False,rl_risk,0.8,,,False,False
trend_null,78,False,rl_risk,0.85,,,False,False
trend_null,78,False,rl_risk,0.9,,,False,False
trend_null,78,False,va_risk,0.3,99,,False,True
trend_null,78,False,va_risk,0.35,99,,False,True
trend_null,78,False,va_risk,0.4,99,,False,True
trend_null,78,False,va_risk,0.45,100,,False,True
trend_null,78,False,va_risk,0.5,101,,False,True
trend_null,78,False,va_risk,0.55,104,,False,True
trend_null,78,False,va_risk,0.6,107,,False,True
trend_null,78,False,va_risk,0.65,109,,False,True
trend_null,78,False,va_risk,0.7,,,False,False
trend_null,78,False,va_risk,0.75,,,False,False
trend_null,78,False,va_risk,0.8,,,False,False
trend_null,78,False,va_risk,0.85,,,False,False
trend_null,78,False,va_risk,0.9,,,False,False
trend_null,79,False,mean_risk,0.3,141,,False,True
trend_null,79,False,mean_risk,0.35,,,False,False
trend_null,79,False,mean_risk,0.4,,,False,False
trend_null,79,False,mean_risk,0.45,,,False,False
trend_null,79,False,mean_risk,0.5,,,False,False
trend_null,79,False,mean_risk,0.55,,,False,False
trend_null,79,False,mean_risk,0.6,,,False,False
trend_null,79,False,mean_risk,0.65,,,False,False
trend_null,79,False,mean_risk,0.7,,,False,False
trend_null,79,False,mean_risk,0.75,,,False,False
trend_null,79,False,mean_risk,0.8,,,False,False
trend_null,79,False,mean_risk,0.85,,,False,False
trend_null,79,False,mean_risk,0.9,,,False,False
trend_null,79,False,recovery_core_risk,0.3,138,,False,True
trend_null,79,False,recovery_core_risk,0.35,154,,False,True
trend_null,79,False,recovery_core_risk,0.4,578,,False,True
trend_null,79,False,recovery_core_risk,0.45,584,,False,True
trend_null,79,False,recovery_core_risk,0.5,,,False,False
trend_null,79,False,recovery_core_risk,0.55,,,False,False
trend_null,79,False,recovery_core_risk,0.6,,,False,False
trend_null,79,False,recovery_core_risk,0.65,,,False,False
trend_null,79,False,recovery_core_risk,0.7,,,False,False
trend_null,79,False,recovery_core_risk,0.75,,,False,False
trend_null,79,False,recovery_core_risk,0.8,,,False,False
trend_null,79,False,recovery_core_risk,0.85,,,False,False
trend_null,79,False,recovery_core_risk,0.9,,,False,False
trend_null,79,False,ac_rl_core,0.3,551,,False,True
trend_null,79,False,ac_rl_core,0.35,585,,False,True
trend_null,79,False,ac_rl_core,0.4,,,False,False
trend_null,79,False,ac_rl_core,0.45,,,False,False
trend_null,79,False,ac_rl_core,0.5,,,False,False
trend_null,79,False,ac_rl_core,0.55,,,False,False
trend_null,79,False,ac_rl_core,0.6,,,False,False
trend_null,79,False,ac_rl_core,0.65,,,False,False
trend_null,79,False,ac_rl_core,0.7,,,False,False
trend_null,79,False,ac_rl_core,0.75,,,False,False
trend_null,79,False,ac_rl_core,0.8,,,False,False
trend_null,79,False,ac_rl_core,0.85,,,False,False
trend_null,79,False,ac_rl_core,0.9,,,False,False
trend_null,79,False,ac_risk,0.3,116,,False,True
trend_null,79,False,ac_risk,0.35,138,,False,True
trend_null,79,False,ac_risk,0.4,141,,False,True
trend_null,79,False,ac_risk,0.45,155,,False,True
trend_null,79,False,ac_risk,0.5,578,,False,True
trend_null,79,False,ac_risk,0.55,585,,False,True
trend_null,79,False,ac_risk,0.6,,,False,False
trend_null,79,False,ac_risk,0.65,,,False,False
trend_null,79,False,ac_risk,0.7,,,False,False
trend_null,79,False,ac_risk,0.75,,,False,False
trend_null,79,False,ac_risk,0.8,,,False,False
trend_null,79,False,ac_risk,0.85,,,False,False
trend_null,79,False,ac_risk,0.9,,,False,False
trend_null,79,False,rl_risk,0.3,,,False,False
trend_null,79,False,rl_risk,0.35,,,False,False
trend_null,79,False,rl_risk,0.4,,,False,False
trend_null,79,False,rl_risk,0.45,,,False,False
trend_null,79,False,rl_risk,0.5,,,False,False
trend_null,79,False,rl_risk,0.55,,,False,False
trend_null,79,False,rl_risk,0.6,,,False,False
trend_null,79,False,rl_risk,0.65,,,False,False
trend_null,79,False,rl_risk,0.7,,,False,False
trend_null,79,False,rl_risk,0.75,,,False,False
trend_null,79,False,rl_risk,0.8,,,False,False
trend_null,79,False,rl_risk,0.85,,,False,False
trend_null,79,False,rl_risk,0.9,,,False,False
trend_null,79,False,va_risk,0.3,125,,False,True
trend_null,79,False,va_risk,0.35,125,,False,True
trend_null,79,False,va_risk,0.4,125,,False,True
trend_null,79,False,va_risk,0.45,127,,False,True
trend_null,79,False,va_risk,0.5,128,,False,True
trend_null,79,False,va_risk,0.55,,,False,False
trend_null,79,False,va_risk,0.6,,,False,False
trend_null,79,False,va_risk,0.65,,,False,False
trend_null,79,False,va_risk,0.7,,,False,False
trend_null,79,False,va_risk,0.75,,,False,False
trend_null,79,False,va_risk,0.8,,,False,False
trend_null,79,False,va_risk,0.85,,,False,False
trend_null,79,False,va_risk,0.9,,,False,False
trend_null,80,False,mean_risk,0.3,154,,False,True
trend_null,80,False,mean_risk,0.35,,,False,False
trend_null,80,False,mean_risk,0.4,,,False,False
trend_null,80,False,mean_risk,0.45,,,False,False
trend_null,80,False,mean_risk,0.5,,,False,False
trend_null,80,False,mean_risk,0.55,,,False,False
trend_null,80,False,mean_risk,0.6,,,False,False
trend_null,80,False,mean_risk,0.65,,,False,False
trend_null,80,False,mean_risk,0.7,,,False,False
trend_null,80,False,mean_risk,0.75,,,False,False
trend_null,80,False,mean_risk,0.8,,,False,False
trend_null,80,False,mean_risk,0.85,,,False,False
trend_null,80,False,mean_risk,0.9,,,False,False
trend_null,80,False,recovery_core_risk,0.3,99,,False,True
trend_null,80,False,recovery_core_risk,0.35,160,,False,True
trend_null,80,False,recovery_core_risk,0.4,233,,False,True
trend_null,80,False,recovery_core_risk,0.45,,,False,False
trend_null,80,False,recovery_core_risk,0.5,,,False,False
trend_null,80,False,recovery_core_risk,0.55,,,False,False
trend_null,80,False,recovery_core_risk,0.6,,,False,False
trend_null,80,False,recovery_core_risk,0.65,,,False,False
trend_null,80,False,recovery_core_risk,0.7,,,False,False
trend_null,80,False,recovery_core_risk,0.75,,,False,False
trend_null,80,False,recovery_core_risk,0.8,,,False,False
trend_null,80,False,recovery_core_risk,0.85,,,False,False
trend_null,80,False,recovery_core_risk,0.9,,,False,False
trend_null,80,False,ac_rl_core,0.3,569,,False,True
trend_null,80,False,ac_rl_core,0.35,,,False,False
trend_null,80,False,ac_rl_core,0.4,,,False,False
trend_null,80,False,ac_rl_core,0.45,,,False,False
trend_null,80,False,ac_rl_core,0.5,,,False,False
trend_null,80,False,ac_rl_core,0.55,,,False,False
trend_null,80,False,ac_rl_core,0.6,,,False,False
trend_null,80,False,ac_rl_core,0.65,,,False,False
trend_null,80,False,ac_rl_core,0.7,,,False,False
trend_null,80,False,ac_rl_core,0.75,,,False,False
trend_null,80,False,ac_rl_core,0.8,,,False,False
trend_null,80,False,ac_rl_core,0.85,,,False,False
trend_null,80,False,ac_rl_core,0.9,,,False,False
trend_null,80,False,ac_risk,0.3,99,,False,True
trend_null,80,False,ac_risk,0.35,99,,False,True
trend_null,80,False,ac_risk,0.4,159,,False,True
trend_null,80,False,ac_risk,0.45,180,,False,True
trend_null,80,False,ac_risk,0.5,577,,False,True
trend_null,80,False,ac_risk,0.55,,,False,False
trend_null,80,False,ac_risk,0.6,,,False,False
trend_null,80,False,ac_risk,0.65,,,False,False
trend_null,80,False,ac_risk,0.7,,,False,False
trend_null,80,False,ac_risk,0.75,,,False,False
trend_null,80,False,ac_risk,0.8,,,False,False
trend_null,80,False,ac_risk,0.85,,,False,False
trend_null,80,False,ac_risk,0.9,,,False,False
trend_null,80,False,rl_risk,0.3,,,False,False
trend_null,80,False,rl_risk,0.35,,,False,False
trend_null,80,False,rl_risk,0.4,,,False,False
trend_null,80,False,rl_risk,0.45,,,False,False
trend_null,80,False,rl_risk,0.5,,,False,False
trend_null,80,False,rl_risk,0.55,,,False,False
trend_null,80,False,rl_risk,0.6,,,False,False
trend_null,80,False,rl_risk,0.65,,,False,False
trend_null,80,False,rl_risk,0.7,,,False,False
trend_null,80,False,rl_risk,0.75,,,False,False
trend_null,80,False,rl_risk,0.8,,,False,False
trend_null,80,False,rl_risk,0.85,,,False,False
trend_null,80,False,rl_risk,0.9,,,False,False
trend_null,80,False,va_risk,0.3,143,,False,True
trend_null,80,False,va_risk,0.35,154,,False,True
trend_null,80,False,va_risk,0.4,159,,False,True
trend_null,80,False,va_risk,0.45,207,,False,True
trend_null,80,False,va_risk,0.5,207,,False,True
trend_null,80,False,va_risk,0.55,207,,False,True
trend_null,80,False,va_risk,0.6,,,False,False
trend_null,80,False,va_risk,0.65,,,False,False
trend_null,80,False,va_risk,0.7,,,False,False
trend_null,80,False,va_risk,0.75,,,False,False
trend_null,80,False,va_risk,0.8,,,False,False
trend_null,80,False,va_risk,0.85,,,False,False
trend_null,80,False,va_risk,0.9,,,False,False
trend_null,81,False,mean_risk,0.3,99,,False,True
trend_null,81,False,mean_risk,0.35,99,,False,True
trend_null,81,False,mean_risk,0.4,,,False,False
trend_null,81,False,mean_risk,0.45,,,False,False
trend_null,81,False,mean_risk,0.5,,,False,False
trend_null,81,False,mean_risk,0.55,,,False,False
trend_null,81,False,mean_risk,0.6,,,False,False
trend_null,81,False,mean_risk,0.65,,,False,False
trend_null,81,False,mean_risk,0.7,,,False,False
trend_null,81,False,mean_risk,0.75,,,False,False
trend_null,81,False,mean_risk,0.8,,,False,False
trend_null,81,False,mean_risk,0.85,,,False,False
trend_null,81,False,mean_risk,0.9,,,False,False
trend_null,81,False,recovery_core_risk,0.3,99,,False,True
trend_null,81,False,recovery_core_risk,0.35,99,,False,True
trend_null,81,False,recovery_core_risk,0.4,100,,False,True
trend_null,81,False,recovery_core_risk,0.45,105,,False,True
trend_null,81,False,recovery_core_risk,0.5,,,False,False
trend_null,81,False,recovery_core_risk,0.55,,,False,False
trend_null,81,False,recovery_core_risk,0.6,,,False,False
trend_null,81,False,recovery_core_risk,0.65,,,False,False
trend_null,81,False,recovery_core_risk,0.7,,,False,False
trend_null,81,False,recovery_core_risk,0.75,,,False,False
trend_null,81,False,recovery_core_risk,0.8,,,False,False
trend_null,81,False,recovery_core_risk,0.85,,,False,False
trend_null,81,False,recovery_core_risk,0.9,,,False,False
trend_null,81,False,ac_rl_core,0.3,99,,False,True
trend_null,81,False,ac_rl_core,0.35,103,,False,True
trend_null,81,False,ac_rl_core,0.4,,,False,False
trend_null,81,False,ac_rl_core,0.45,,,False,False
trend_null,81,False,ac_rl_core,0.5,,,False,False
trend_null,81,False,ac_rl_core,0.55,,,False,False
trend_null,81,False,ac_rl_core,0.6,,,False,False
trend_null,81,False,ac_rl_core,0.65,,,False,False
trend_null,81,False,ac_rl_core,0.7,,,False,False
trend_null,81,False,ac_rl_core,0.75,,,False,False
trend_null,81,False,ac_rl_core,0.8,,,False,False
trend_null,81,False,ac_rl_core,0.85,,,False,False
trend_null,81,False,ac_rl_core,0.9,,,False,False
trend_null,81,False,ac_risk,0.3,99,,False,True
trend_null,81,False,ac_risk,0.35,99,,False,True
trend_null,81,False,ac_risk,0.4,99,,False,True
trend_null,81,False,ac_risk,0.45,99,,False,True
trend_null,81,False,ac_risk,0.5,99,,False,True
trend_null,81,False,ac_risk,0.55,103,,False,True
trend_null,81,False,ac_risk,0.6,,,False,False
trend_null,81,False,ac_risk,0.65,,,False,False
trend_null,81,False,ac_risk,0.7,,,False,False
trend_null,81,False,ac_risk,0.75,,,False,False
trend_null,81,False,ac_risk,0.8,,,False,False
trend_null,81,False,ac_risk,0.85,,,False,False
trend_null,81,False,ac_risk,0.9,,,False,False
trend_null,81,False,rl_risk,0.3,,,False,False
trend_null,81,False,rl_risk,0.35,,,False,False
trend_null,81,False,rl_risk,0.4,,,False,False
trend_null,81,False,rl_risk,0.45,,,False,False
trend_null,81,False,rl_risk,0.5,,,False,False
trend_null,81,False,rl_risk,0.55,,,False,False
trend_null,81,False,rl_risk,0.6,,,False,False
trend_null,81,False,rl_risk,0.65,,,False,False
trend_null,81,False,rl_risk,0.7,,,False,False
trend_null,81,False,rl_risk,0.75,,,False,False
trend_null,81,False,rl_risk,0.8,,,False,False
trend_null,81,False,rl_risk,0.85,,,False,False
trend_null,81,False,rl_risk,0.9,,,False,False
trend_null,81,False,va_risk,0.3,99,,False,True
trend_null,81,False,va_risk,0.35,99,,False,True
trend_null,81,False,va_risk,0.4,99,,False,True
trend_null,81,False,va_risk,0.45,99,,False,True
trend_null,81,False,va_risk,0.5,99,,False,True
trend_null,81,False,va_risk,0.55,99,,False,True
trend_null,81,False,va_risk,0.6,,,False,False
trend_null,81,False,va_risk,0.65,,,False,False
trend_null,81,False,va_risk,0.7,,,False,False
trend_null,81,False,va_risk,0.75,,,False,False
trend_null,81,False,va_risk,0.8,,,False,False
trend_null,81,False,va_risk,0.85,,,False,False
trend_null,81,False,va_risk,0.9,,,False,False
trend_null,82,False,mean_risk,0.3,285,,False,True
trend_null,82,False,mean_risk,0.35,533,,False,True
trend_null,82,False,mean_risk,0.4,,,False,False
trend_null,82,False,mean_risk,0.45,,,False,False
trend_null,82,False,mean_risk,0.5,,,False,False
trend_null,82,False,mean_risk,0.55,,,False,False
trend_null,82,False,mean_risk,0.6,,,False,False
trend_null,82,False,mean_risk,0.65,,,False,False
trend_null,82,False,mean_risk,0.7,,,False,False
trend_null,82,False,mean_risk,0.75,,,False,False
trend_null,82,False,mean_risk,0.8,,,False,False
trend_null,82,False,mean_risk,0.85,,,False,False
trend_null,82,False,mean_risk,0.9,,,False,False
trend_null,82,False,recovery_core_risk,0.3,180,,False,True
trend_null,82,False,recovery_core_risk,0.35,300,,False,True
trend_null,82,False,recovery_core_risk,0.4,511,,False,True
trend_null,82,False,recovery_core_risk,0.45,,,False,False
trend_null,82,False,recovery_core_risk,0.5,,,False,False
trend_null,82,False,recovery_core_risk,0.55,,,False,False
trend_null,82,False,recovery_core_risk,0.6,,,False,False
trend_null,82,False,recovery_core_risk,0.65,,,False,False
trend_null,82,False,recovery_core_risk,0.7,,,False,False
trend_null,82,False,recovery_core_risk,0.75,,,False,False
trend_null,82,False,recovery_core_risk,0.8,,,False,False
trend_null,82,False,recovery_core_risk,0.85,,,False,False
trend_null,82,False,recovery_core_risk,0.9,,,False,False
trend_null,82,False,ac_rl_core,0.3,542,,False,True
trend_null,82,False,ac_rl_core,0.35,,,False,False
trend_null,82,False,ac_rl_core,0.4,,,False,False
trend_null,82,False,ac_rl_core,0.45,,,False,False
trend_null,82,False,ac_rl_core,0.5,,,False,False
trend_null,82,False,ac_rl_core,0.55,,,False,False
trend_null,82,False,ac_rl_core,0.6,,,False,False
trend_null,82,False,ac_rl_core,0.65,,,False,False
trend_null,82,False,ac_rl_core,0.7,,,False,False
trend_null,82,False,ac_rl_core,0.75,,,False,False
trend_null,82,False,ac_rl_core,0.8,,,False,False
trend_null,82,False,ac_rl_core,0.85,,,False,False
trend_null,82,False,ac_rl_core,0.9,,,False,False
trend_null,82,False,ac_risk,0.3,156,,False,True
trend_null,82,False,ac_risk,0.35,180,,False,True
trend_null,82,False,ac_risk,0.4,301,,False,True
trend_null,82,False,ac_risk,0.45,303,,False,True
trend_null,82,False,ac_risk,0.5,543,,False,True
trend_null,82,False,ac_risk,0.55,,,False,False
trend_null,82,False,ac_risk,0.6,,,False,False
trend_null,82,False,ac_risk,0.65,,,False,False
trend_null,82,False,ac_risk,0.7,,,False,False
trend_null,82,False,ac_risk,0.75,,,False,False
trend_null,82,False,ac_risk,0.8,,,False,False
trend_null,82,False,ac_risk,0.85,,,False,False
trend_null,82,False,ac_risk,0.9,,,False,False
trend_null,82,False,rl_risk,0.3,,,False,False
trend_null,82,False,rl_risk,0.35,,,False,False
trend_null,82,False,rl_risk,0.4,,,False,False
trend_null,82,False,rl_risk,0.45,,,False,False
trend_null,82,False,rl_risk,0.5,,,False,False
trend_null,82,False,rl_risk,0.55,,,False,False
trend_null,82,False,rl_risk,0.6,,,False,False
trend_null,82,False,rl_risk,0.65,,,False,False
trend_null,82,False,rl_risk,0.7,,,False,False
trend_null,82,False,rl_risk,0.75,,,False,False
trend_null,82,False,rl_risk,0.8,,,False,False
trend_null,82,False,rl_risk,0.85,,,False,False
trend_null,82,False,rl_risk,0.9,,,False,False
trend_null,82,False,va_risk,0.3,165,,False,True
trend_null,82,False,va_risk,0.35,288,,False,True
trend_null,82,False,va_risk,0.4,,,False,False
trend_null,82,False,va_risk,0.45,,,False,False
trend_null,82,False,va_risk,0.5,,,False,False
trend_null,82,False,va_risk,0.55,,,False,False
trend_null,82,False,va_risk,0.6,,,False,False
trend_null,82,False,va_risk,0.65,,,False,False
trend_null,82,False,va_risk,0.7,,,False,False
trend_null,82,False,va_risk,0.75,,,False,False
trend_null,82,False,va_risk,0.8,,,False,False
trend_null,82,False,va_risk,0.85,,,False,False
trend_null,82,False,va_risk,0.9,,,False,False
trend_null,83,False,mean_risk,0.3,239,,False,True
trend_null,83,False,mean_risk,0.35,240,,False,True
trend_null,83,False,mean_risk,0.4,243,,False,True
trend_null,83,False,mean_risk,0.45,253,,False,True
trend_null,83,False,mean_risk,0.5,,,False,False
trend_null,83,False,mean_risk,0.55,,,False,False
trend_null,83,False,mean_risk,0.6,,,False,False
trend_null,83,False,mean_risk,0.65,,,False,False
trend_null,83,False,mean_risk,0.7,,,False,False
trend_null,83,False,mean_risk,0.75,,,False,False
trend_null,83,False,mean_risk,0.8,,,False,False
trend_null,83,False,mean_risk,0.85,,,False,False
trend_null,83,False,mean_risk,0.9,,,False,False
trend_null,83,False,recovery_core_risk,0.3,239,,False,True
trend_null,83,False,recovery_core_risk,0.35,242,,False,True
trend_null,83,False,recovery_core_risk,0.4,253,,False,True
trend_null,83,False,recovery_core_risk,0.45,270,,False,True
trend_null,83,False,recovery_core_risk,0.5,,,False,False
trend_null,83,False,recovery_core_risk,0.55,,,False,False
trend_null,83,False,recovery_core_risk,0.6,,,False,False
trend_null,83,False,recovery_core_risk,0.65,,,False,False
trend_null,83,False,recovery_core_risk,0.7,,,False,False
trend_null,83,False,recovery_core_risk,0.75,,,False,False
trend_null,83,False,recovery_core_risk,0.8,,,False,False
trend_null,83,False,recovery_core_risk,0.85,,,False,False
trend_null,83,False,recovery_core_risk,0.9,,,False,False
trend_null,83,False,ac_rl_core,0.3,253,,False,True
trend_null,83,False,ac_rl_core,0.35,304,,False,True
trend_null,83,False,ac_rl_core,0.4,,,False,False
trend_null,83,False,ac_rl_core,0.45,,,False,False
trend_null,83,False,ac_rl_core,0.5,,,False,False
trend_null,83,False,ac_rl_core,0.55,,,False,False
trend_null,83,False,ac_rl_core,0.6,,,False,False
trend_null,83,False,ac_rl_core,0.65,,,False,False
trend_null,83,False,ac_rl_core,0.7,,,False,False
trend_null,83,False,ac_rl_core,0.75,,,False,False
trend_null,83,False,ac_rl_core,0.8,,,False,False
trend_null,83,False,ac_rl_core,0.85,,,False,False
trend_null,83,False,ac_rl_core,0.9,,,False,False
trend_null,83,False,ac_risk,0.3,238,,False,True
trend_null,83,False,ac_risk,0.35,239,,False,True
trend_null,83,False,ac_risk,0.4,241,,False,True
trend_null,83,False,ac_risk,0.45,251,,False,True
trend_null,83,False,ac_risk,0.5,254,,False,True
trend_null,83,False,ac_risk,0.55,275,,False,True
trend_null,83,False,ac_risk,0.6,,,False,False
trend_null,83,False,ac_risk,0.65,,,False,False
trend_null,83,False,ac_risk,0.7,,,False,False
trend_null,83,False,ac_risk,0.75,,,False,False
trend_null,83,False,ac_risk,0.8,,,False,False
trend_null,83,False,ac_risk,0.85,,,False,False
trend_null,83,False,ac_risk,0.9,,,False,False
trend_null,83,False,rl_risk,0.3,,,False,False
trend_null,83,False,rl_risk,0.35,,,False,False
trend_null,83,False,rl_risk,0.4,,,False,False
trend_null,83,False,rl_risk,0.45,,,False,False
trend_null,83,False,rl_risk,0.5,,,False,False
trend_null,83,False,rl_risk,0.55,,,False,False
trend_null,83,False,rl_risk,0.6,,,False,False
trend_null,83,False,rl_risk,0.65,,,False,False
trend_null,83,False,rl_risk,0.7,,,False,False
trend_null,83,False,rl_risk,0.75,,,False,False
trend_null,83,False,rl_risk,0.8,,,False,False
trend_null,83,False,rl_risk,0.85,,,False,False
trend_null,83,False,rl_risk,0.9,,,False,False
trend_null,83,False,va_risk,0.3,117,,False,True
trend_null,83,False,va_risk,0.35,220,,False,True
trend_null,83,False,va_risk,0.4,236,,False,True
trend_null,83,False,va_risk,0.45,238,,False,True
trend_null,83,False,va_risk,0.5,238,,False,True
trend_null,83,False,va_risk,0.55,239,,False,True
trend_null,83,False,va_risk,0.6,241,,False,True
trend_null,83,False,va_risk,0.65,,,False,False
trend_null,83,False,va_risk,0.7,,,False,False
trend_null,83,False,va_risk,0.75,,,False,False
trend_null,83,False,va_risk,0.8,,,False,False
trend_null,83,False,va_risk,0.85,,,False,False
trend_null,83,False,va_risk,0.9,,,False,False
trend_null,84,False,mean_risk,0.3,195,,False,True
trend_null,84,False,mean_risk,0.35,195,,False,True
trend_null,84,False,mean_risk,0.4,197,,False,True
trend_null,84,False,mean_risk,0.45,,,False,False
trend_null,84,False,mean_risk,0.5,,,False,False
trend_null,84,False,mean_risk,0.55,,,False,False
trend_null,84,False,mean_risk,0.6,,,False,False
trend_null,84,False,mean_risk,0.65,,,False,False
trend_null,84,False,mean_risk,0.7,,,False,False
trend_null,84,False,mean_risk,0.75,,,False,False
trend_null,84,False,mean_risk,0.8,,,False,False
trend_null,84,False,mean_risk,0.85,,,False,False
trend_null,84,False,mean_risk,0.9,,,False,False
trend_null,84,False,recovery_core_risk,0.3,195,,False,True
trend_null,84,False,recovery_core_risk,0.35,195,,False,True
trend_null,84,False,recovery_core_risk,0.4,197,,False,True
trend_null,84,False,recovery_core_risk,0.45,220,,False,True
trend_null,84,False,recovery_core_risk,0.5,,,False,False
trend_null,84,False,recovery_core_risk,0.55,,,False,False
trend_null,84,False,recovery_core_risk,0.6,,,False,False
trend_null,84,False,recovery_core_risk,0.65,,,False,False
trend_null,84,False,recovery_core_risk,0.7,,,False,False
trend_null,84,False,recovery_core_risk,0.75,,,False,False
